"","id_student","code_presentation","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"111877","514903","2013B",5,13.375,1,84,"Pass"
"111878","514903","2013B",6,13.4583333333333,1,84,"Pass"
"111879","514903","2013B",7,4.875,1,82.2,"Pass"
"111880","514903","2013B",8,14.0416666666667,1,84,"Pass"
"111881","514903","2013B",9,0.416666666666667,0,84,"Pass"
"111873","514903","2013B",10,31.75,6,83.6666666666667,"Pass"
"111882","514969","2013B",0,3.11904761904762,0,0,"Pass"
"111883","514969","2013B",1,25.2608695652174,1,88,"Pass"
"111885","514969","2013B",2,19.7083333333333,0,88,"Pass"
"111886","514969","2013B",3,54.6666666666667,3,81,"Pass"
"111887","514969","2013B",4,25.2083333333333,1,81.8,"Pass"
"111888","514969","2013B",5,26.6666666666667,1,79.3333333333333,"Pass"
"111889","514969","2013B",6,23.5,2,77.75,"Pass"
"111890","514969","2013B",7,60.6666666666667,1,80,"Pass"
"111891","514969","2013B",8,37.1666666666667,1,79.9,"Pass"
"111892","514969","2013B",9,36.75,2,80.8333333333333,"Pass"
"111884","514969","2013B",10,16.4583333333333,0,80.8333333333333,"Pass"
"111893","515070","2013B",0,1.2,0,0,"Fail"
"111894","515070","2013B",1,7.1304347826087,0,0,"Fail"
"111896","515070","2013B",2,0,0,0,"Fail"
"111897","515070","2013B",3,0.791666666666667,0,0,"Fail"
"111898","515070","2013B",4,0.0833333333333333,0,0,"Fail"
"111899","515070","2013B",5,0,0,0,"Fail"
"111900","515070","2013B",6,0,0,0,"Fail"
"111901","515070","2013B",7,0,0,0,"Fail"
"111902","515070","2013B",8,0,0,0,"Fail"
"111903","515070","2013B",9,0,0,0,"Fail"
"111895","515070","2013B",10,0,0,0,"Fail"
"111904","515844","2013B",0,1.625,0,0,"Fail"
"111905","515844","2013B",1,11.0434782608696,1,72,"Fail"
"111907","515844","2013B",2,1.125,0,72,"Fail"
"111908","515844","2013B",3,6.66666666666667,0,72,"Fail"
"111909","515844","2013B",4,5.625,0,72,"Fail"
"111910","515844","2013B",5,1.41666666666667,0,72,"Fail"
"111911","515844","2013B",6,2.66666666666667,0,72,"Fail"
"111912","515844","2013B",7,1.33333333333333,0,72,"Fail"
"111913","515844","2013B",8,0,0,72,"Fail"
"111914","515844","2013B",9,0,0,72,"Fail"
"111906","515844","2013B",10,0,0,72,"Fail"
"111915","515938","2013B",0,2.4,0,0,"Pass"
"111916","515938","2013B",1,10.2173913043478,1,88,"Pass"
"111918","515938","2013B",2,17.75,1,81,"Pass"
"111919","515938","2013B",3,17.3333333333333,1,84,"Pass"
"111920","515938","2013B",4,21.2083333333333,1,83,"Pass"
"111921","515938","2013B",5,16.125,2,82.1666666666667,"Pass"
"111922","515938","2013B",6,9.79166666666667,1,81.5714285714286,"Pass"
"111923","515938","2013B",7,22.2916666666667,2,80.8888888888889,"Pass"
"111924","515938","2013B",8,7.875,1,81.8,"Pass"
"111925","515938","2013B",9,10.4166666666667,0,81.8,"Pass"
"111917","515938","2013B",10,16.1666666666667,2,81,"Pass"
"111926","516435","2013B",0,3.15555555555556,0,0,"Fail"
"111927","516435","2013B",1,5.65217391304348,1,88,"Fail"
"111929","516435","2013B",2,0.166666666666667,0,88,"Fail"
"111930","516435","2013B",3,2.33333333333333,1,64,"Fail"
"111931","516435","2013B",4,12.5416666666667,0,64,"Fail"
"111932","516435","2013B",5,6.625,1,65,"Fail"
"111933","516435","2013B",6,9.25,1,60.5,"Fail"
"111934","516435","2013B",7,0,0,60.5,"Fail"
"111935","516435","2013B",8,0,0,60.5,"Fail"
"111936","516435","2013B",9,0,0,60.5,"Fail"
"111928","516435","2013B",10,0,0,60.5,"Fail"
"111937","517195","2013B",0,0,0,0,"Fail"
"111938","517195","2013B",1,4.26086956521739,0,0,"Fail"
"111940","517195","2013B",2,8.75,1,76,"Fail"
"111941","517195","2013B",3,5.41666666666667,1,68,"Fail"
"111942","517195","2013B",4,6.91666666666667,0,68,"Fail"
"111943","517195","2013B",5,3.08333333333333,1,59.6666666666667,"Fail"
"111944","517195","2013B",6,2.875,0,59.6666666666667,"Fail"
"111945","517195","2013B",7,9.45833333333333,1,57,"Fail"
"111946","517195","2013B",8,5.29166666666667,1,56.8,"Fail"
"111947","517195","2013B",9,0,0,56.8,"Fail"
"111939","517195","2013B",10,23.875,1,59.3333333333333,"Fail"
"111948","517269","2013B",0,1.5,0,0,"Pass"
"111949","517269","2013B",1,124.347826086957,2,86,"Pass"
"111951","517269","2013B",2,100.5,1,90,"Pass"
"111952","517269","2013B",3,67.0833333333333,1,89.5,"Pass"
"111953","517269","2013B",4,108.416666666667,0,89.5,"Pass"
"111954","517269","2013B",5,112.833333333333,2,86.1666666666667,"Pass"
"111955","517269","2013B",6,83.7916666666667,1,86.8571428571429,"Pass"
"111956","517269","2013B",7,80.0416666666667,2,85.6666666666667,"Pass"
"111957","517269","2013B",8,61.0416666666667,1,85.2,"Pass"
"111958","517269","2013B",9,78.9166666666667,1,85.8181818181818,"Pass"
"111950","517269","2013B",10,59.2083333333333,1,86.5833333333333,"Pass"
"111959","517486","2013B",0,2.85365853658537,0,0,"Fail"
"111960","517486","2013B",1,5.47826086956522,1,86,"Fail"
"111962","517486","2013B",2,0.5,0,86,"Fail"
"111963","517486","2013B",3,1,0,86,"Fail"
"111964","517486","2013B",4,2.33333333333333,0,86,"Fail"
"111965","517486","2013B",5,0,0,86,"Fail"
"111966","517486","2013B",6,0,0,86,"Fail"
"111967","517486","2013B",7,0,0,86,"Fail"
"111968","517486","2013B",8,0,0,86,"Fail"
"111969","517486","2013B",9,0,0,86,"Fail"
"111961","517486","2013B",10,0,0,86,"Fail"
"111970","517569","2013B",0,2.58928571428571,0,0,"Pass"
"111971","517569","2013B",1,4,1,82,"Pass"
"111973","517569","2013B",2,0,0,82,"Pass"
"111974","517569","2013B",3,4.5,1,83,"Pass"
"111975","517569","2013B",4,1.33333333333333,0,83,"Pass"
"111976","517569","2013B",5,0,0,83,"Pass"
"111977","517569","2013B",6,10.9166666666667,1,78,"Pass"
"111978","517569","2013B",7,0,0,78,"Pass"
"111979","517569","2013B",8,3.95833333333333,1,64.5,"Pass"
"111980","517569","2013B",9,0.333333333333333,0,64.5,"Pass"
"111972","517569","2013B",10,29,6,63.1,"Pass"
"111981","517850","2013B",0,4.35106382978723,0,0,"Fail"
"111982","517850","2013B",1,15,1,96,"Fail"
"111984","517850","2013B",2,13.2083333333333,0,96,"Fail"
"111985","517850","2013B",3,14.8333333333333,2,84.6666666666667,"Fail"
"111986","517850","2013B",4,0.416666666666667,0,84.6666666666667,"Fail"
"111987","517850","2013B",5,9.70833333333333,1,83.75,"Fail"
"111988","517850","2013B",6,11.0833333333333,1,73.8,"Fail"
"111989","517850","2013B",7,8.125,1,71.6666666666667,"Fail"
"111990","517850","2013B",8,19.7916666666667,2,69.75,"Fail"
"111991","517850","2013B",9,0.0416666666666667,0,69.75,"Fail"
"111983","517850","2013B",10,11.5,1,69.2222222222222,"Fail"
"111992","518288","2013B",0,0,0,0,"Fail"
"111993","518288","2013B",1,12.304347826087,0,0,"Fail"
"111995","518288","2013B",2,0.833333333333333,1,72,"Fail"
"111996","518288","2013B",3,0.0833333333333333,0,72,"Fail"
"111997","518288","2013B",4,0,0,72,"Fail"
"111998","518288","2013B",5,0,0,72,"Fail"
"111999","518288","2013B",6,0,0,72,"Fail"
"112000","518288","2013B",7,0,0,72,"Fail"
"112001","518288","2013B",8,0,0,72,"Fail"
"112002","518288","2013B",9,0,0,72,"Fail"
"111994","518288","2013B",10,0,0,72,"Fail"
"112003","518412","2013B",0,3.57142857142857,0,0,"Pass"
"112004","518412","2013B",1,11.6086956521739,2,94.5,"Pass"
"112006","518412","2013B",2,11.125,1,89.6666666666667,"Pass"
"112007","518412","2013B",3,14.8333333333333,1,91,"Pass"
"112008","518412","2013B",4,4.45833333333333,1,90.8,"Pass"
"112009","518412","2013B",5,0.5,0,90.8,"Pass"
"112010","518412","2013B",6,5.08333333333333,1,89.3333333333333,"Pass"
"112011","518412","2013B",7,11.4583333333333,0,89.3333333333333,"Pass"
"112012","518412","2013B",8,5.375,1,89.4285714285714,"Pass"
"112013","518412","2013B",9,16.9166666666667,5,83.75,"Pass"
"112005","518412","2013B",10,4.45833333333333,0,83.75,"Pass"
"112014","518771","2013B",0,0,0,0,"Fail"
"112015","518771","2013B",1,9.08695652173913,1,66,"Fail"
"112017","518771","2013B",2,3.20833333333333,0,66,"Fail"
"112018","518771","2013B",3,0.5,1,45,"Fail"
"112019","518771","2013B",4,1.41666666666667,0,45,"Fail"
"112020","518771","2013B",5,0.458333333333333,0,45,"Fail"
"112021","518771","2013B",6,0.291666666666667,1,34.3333333333333,"Fail"
"112022","518771","2013B",7,0.291666666666667,0,34.3333333333333,"Fail"
"112023","518771","2013B",8,0,0,34.3333333333333,"Fail"
"112024","518771","2013B",9,0,0,34.3333333333333,"Fail"
"112016","518771","2013B",10,0,0,34.3333333333333,"Fail"
"112025","518831","2013B",0,6.28825622775801,0,0,"Pass"
"112026","518831","2013B",1,77.3913043478261,1,98,"Pass"
"112028","518831","2013B",2,53.0416666666667,2,91,"Pass"
"112029","518831","2013B",3,37.625,1,92.75,"Pass"
"112030","518831","2013B",4,29.6666666666667,2,89.5,"Pass"
"112031","518831","2013B",5,16.5833333333333,0,89.5,"Pass"
"112032","518831","2013B",6,27.5,3,86.8888888888889,"Pass"
"112033","518831","2013B",7,33.75,0,86.8888888888889,"Pass"
"112034","518831","2013B",8,30.4166666666667,3,85.0833333333333,"Pass"
"112035","518831","2013B",9,2.58333333333333,0,85.0833333333333,"Pass"
"112027","518831","2013B",10,6.79166666666667,0,85.0833333333333,"Pass"
"112036","519472","2013B",0,2.25,0,0,"Pass"
"112037","519472","2013B",1,7.26086956521739,1,92,"Pass"
"112039","519472","2013B",2,2.5,0,92,"Pass"
"112040","519472","2013B",3,1.04166666666667,1,81,"Pass"
"112041","519472","2013B",4,5.20833333333333,0,81,"Pass"
"112042","519472","2013B",5,2.20833333333333,1,74.3333333333333,"Pass"
"112043","519472","2013B",6,7.375,1,74,"Pass"
"112044","519472","2013B",7,0.0833333333333333,0,74,"Pass"
"112045","519472","2013B",8,26.4166666666667,8,64.75,"Pass"
"112046","519472","2013B",9,0,0,64.75,"Pass"
"112038","519472","2013B",10,13.8333333333333,0,64.75,"Pass"
"112047","519510","2013B",0,2.31818181818182,0,0,"Pass"
"112048","519510","2013B",1,8.21739130434783,1,98,"Pass"
"112050","519510","2013B",2,1.95833333333333,0,98,"Pass"
"112051","519510","2013B",3,5.33333333333333,1,95,"Pass"
"112052","519510","2013B",4,5.04166666666667,0,95,"Pass"
"112053","519510","2013B",5,3.33333333333333,1,93.3333333333333,"Pass"
"112054","519510","2013B",6,2.58333333333333,0,93.3333333333333,"Pass"
"112055","519510","2013B",7,10.5416666666667,1,90.25,"Pass"
"112056","519510","2013B",8,12.5,1,88.4,"Pass"
"112057","519510","2013B",9,0.708333333333333,0,88.4,"Pass"
"112049","519510","2013B",10,36.7916666666667,4,85.6666666666667,"Pass"
"112058","519540","2013B",0,0,0,0,"Fail"
"112059","519540","2013B",1,5.82608695652174,1,82,"Fail"
"112061","519540","2013B",2,3.16666666666667,0,82,"Fail"
"112062","519540","2013B",3,3.625,1,82,"Fail"
"112063","519540","2013B",4,0,0,82,"Fail"
"112064","519540","2013B",5,0,0,82,"Fail"
"112065","519540","2013B",6,0,0,82,"Fail"
"112066","519540","2013B",7,0,0,82,"Fail"
"112067","519540","2013B",8,0,0,82,"Fail"
"112068","519540","2013B",9,0,0,82,"Fail"
"112060","519540","2013B",10,0,0,82,"Fail"
"112069","519715","2013B",0,3.4,0,0,"Pass"
"112070","519715","2013B",1,31.304347826087,2,81,"Pass"
"112072","519715","2013B",2,30.125,1,85.6666666666667,"Pass"
"112073","519715","2013B",3,15.375,1,83.75,"Pass"
"112074","519715","2013B",4,17.4583333333333,0,83.75,"Pass"
"112075","519715","2013B",5,16.8333333333333,2,84.6666666666667,"Pass"
"112076","519715","2013B",6,22.0416666666667,2,83.75,"Pass"
"112077","519715","2013B",7,14.5416666666667,0,83.75,"Pass"
"112078","519715","2013B",8,23.1666666666667,2,83.5,"Pass"
"112079","519715","2013B",9,14.5416666666667,1,82.8181818181818,"Pass"
"112071","519715","2013B",10,25.4583333333333,1,82.75,"Pass"
"112080","519936","2013B",0,1.5,0,0,"Pass"
"112081","519936","2013B",1,12.7826086956522,1,86,"Pass"
"112083","519936","2013B",2,3.91666666666667,0,86,"Pass"
"112084","519936","2013B",3,2.41666666666667,1,74,"Pass"
"112085","519936","2013B",4,3.33333333333333,0,74,"Pass"
"112086","519936","2013B",5,3.95833333333333,1,63.3333333333333,"Pass"
"112087","519936","2013B",6,5.95833333333333,1,58.25,"Pass"
"112088","519936","2013B",7,8.45833333333333,0,58.25,"Pass"
"112089","519936","2013B",8,11.5,1,56.6,"Pass"
"112090","519936","2013B",9,1.5,0,56.6,"Pass"
"112082","519936","2013B",10,5.66666666666667,0,56.6,"Pass"
"112091","519969","2013B",0,2.03571428571429,0,0,"Fail"
"112092","519969","2013B",1,10.4347826086957,2,72,"Fail"
"112094","519969","2013B",2,9,0,72,"Fail"
"112095","519969","2013B",3,7.25,1,57.3333333333333,"Fail"
"112096","519969","2013B",4,3.83333333333333,0,57.3333333333333,"Fail"
"112097","519969","2013B",5,1,1,47.5,"Fail"
"112098","519969","2013B",6,18.9583333333333,3,47.1428571428571,"Fail"
"112099","519969","2013B",7,2.58333333333333,0,47.1428571428571,"Fail"
"112100","519969","2013B",8,4.66666666666667,1,49.25,"Fail"
"112101","519969","2013B",9,1.5,0,49.25,"Fail"
"112093","519969","2013B",10,2.79166666666667,0,49.25,"Fail"
"112102","520073","2013B",0,2.13725490196078,0,0,"Fail"
"112103","520073","2013B",1,13.6521739130435,1,74,"Fail"
"112105","520073","2013B",2,7.04166666666667,0,74,"Fail"
"112106","520073","2013B",3,4.5,1,74,"Fail"
"112107","520073","2013B",4,12.375,0,74,"Fail"
"112108","520073","2013B",5,7.54166666666667,1,74,"Fail"
"112109","520073","2013B",6,3.875,0,74,"Fail"
"112110","520073","2013B",7,0,0,74,"Fail"
"112111","520073","2013B",8,0,0,74,"Fail"
"112112","520073","2013B",9,0,0,74,"Fail"
"112104","520073","2013B",10,0,0,74,"Fail"
"112113","520082","2013B",0,1.84615384615385,0,0,"Pass"
"112114","520082","2013B",1,32.695652173913,2,81,"Pass"
"112116","520082","2013B",2,22.75,1,84.3333333333333,"Pass"
"112117","520082","2013B",3,12.125,1,82.25,"Pass"
"112118","520082","2013B",4,14.8333333333333,1,80.2,"Pass"
"112119","520082","2013B",5,12.0416666666667,1,79,"Pass"
"112120","520082","2013B",6,10.8333333333333,2,77.375,"Pass"
"112121","520082","2013B",7,12.5833333333333,1,76.2222222222222,"Pass"
"112122","520082","2013B",8,11.9166666666667,2,71,"Pass"
"112123","520082","2013B",9,2.5,0,71,"Pass"
"112115","520082","2013B",10,8.79166666666667,0,71,"Pass"
"112124","520097","2013B",0,2.39024390243902,0,0,"Distinction"
"112125","520097","2013B",1,28.1304347826087,1,86,"Distinction"
"112127","520097","2013B",2,26.5,0,86,"Distinction"
"112128","520097","2013B",3,22.4166666666667,2,90.6666666666667,"Distinction"
"112129","520097","2013B",4,8.66666666666667,1,90.5,"Distinction"
"112130","520097","2013B",5,22.4583333333333,1,85.4,"Distinction"
"112131","520097","2013B",6,48.3333333333333,1,87,"Distinction"
"112132","520097","2013B",7,24.75,1,86.2857142857143,"Distinction"
"112133","520097","2013B",8,34.125,3,87,"Distinction"
"112134","520097","2013B",9,1.75,0,87,"Distinction"
"112126","520097","2013B",10,33.8333333333333,2,86.4166666666667,"Distinction"
"112135","520187","2013B",0,3.23931623931624,1,77,"Pass"
"112136","520187","2013B",1,39.9565217391304,2,77,"Pass"
"112138","520187","2013B",2,41.4583333333333,0,77,"Pass"
"112139","520187","2013B",3,13.0416666666667,2,78.8,"Pass"
"112140","520187","2013B",4,4.125,0,78.8,"Pass"
"112141","520187","2013B",5,7.83333333333333,2,78.2857142857143,"Pass"
"112142","520187","2013B",6,8.70833333333333,1,78.125,"Pass"
"112143","520187","2013B",7,17.7083333333333,1,77.3333333333333,"Pass"
"112144","520187","2013B",8,12.5833333333333,2,75.1818181818182,"Pass"
"112145","520187","2013B",9,10,0,75.1818181818182,"Pass"
"112137","520187","2013B",10,14.625,1,73.1666666666667,"Pass"
"112146","520544","2013B",0,2.86486486486486,0,0,"Fail"
"112147","520544","2013B",1,29.7391304347826,2,87.5,"Fail"
"112149","520544","2013B",2,18.125,0,87.5,"Fail"
"112150","520544","2013B",3,3.16666666666667,1,81,"Fail"
"112151","520544","2013B",4,15.9583333333333,0,81,"Fail"
"112152","520544","2013B",5,5.33333333333333,1,83.25,"Fail"
"112153","520544","2013B",6,7.33333333333333,0,83.25,"Fail"
"112154","520544","2013B",7,5.70833333333333,1,84.2,"Fail"
"112155","520544","2013B",8,10.125,1,81.5,"Fail"
"112156","520544","2013B",9,0.0416666666666667,0,81.5,"Fail"
"112148","520544","2013B",10,29.1666666666667,6,78.0833333333333,"Fail"
"112157","520711","2013B",0,7.73006134969325,0,0,"Fail"
"112158","520711","2013B",1,39.6086956521739,1,66,"Fail"
"112160","520711","2013B",2,6.54166666666667,0,66,"Fail"
"112161","520711","2013B",3,24.75,1,72,"Fail"
"112162","520711","2013B",4,11.125,0,72,"Fail"
"112163","520711","2013B",5,0.0833333333333333,0,72,"Fail"
"112164","520711","2013B",6,0,0,72,"Fail"
"112165","520711","2013B",7,0,0,72,"Fail"
"112166","520711","2013B",8,0,0,72,"Fail"
"112167","520711","2013B",9,0,0,72,"Fail"
"112159","520711","2013B",10,0,0,72,"Fail"
"112168","520857","2013B",0,6.10810810810811,0,0,"Fail"
"112169","520857","2013B",1,24.3913043478261,1,74,"Fail"
"112171","520857","2013B",2,11.9166666666667,0,74,"Fail"
"112172","520857","2013B",3,0.666666666666667,0,74,"Fail"
"112173","520857","2013B",4,0,0,74,"Fail"
"112174","520857","2013B",5,0,0,74,"Fail"
"112175","520857","2013B",6,0,0,74,"Fail"
"112176","520857","2013B",7,0,0,74,"Fail"
"112177","520857","2013B",8,0,0,74,"Fail"
"112178","520857","2013B",9,0,0,74,"Fail"
"112170","520857","2013B",10,0,0,74,"Fail"
"112179","521526","2013B",0,3.08,0,0,"Pass"
"112180","521526","2013B",1,5.43478260869565,1,78,"Pass"
"112182","521526","2013B",2,0.708333333333333,0,78,"Pass"
"112183","521526","2013B",3,1.83333333333333,1,75,"Pass"
"112184","521526","2013B",4,0.666666666666667,0,75,"Pass"
"112185","521526","2013B",5,3.20833333333333,1,79,"Pass"
"112186","521526","2013B",6,0.166666666666667,0,79,"Pass"
"112187","521526","2013B",7,2.625,1,80,"Pass"
"112188","521526","2013B",8,3.58333333333333,1,78,"Pass"
"112189","521526","2013B",9,0,0,78,"Pass"
"112181","521526","2013B",10,28.4166666666667,7,83.5,"Pass"
"112190","522023","2013B",0,0,0,0,"Fail"
"112191","522023","2013B",1,16.2173913043478,1,62,"Fail"
"112193","522023","2013B",2,4.20833333333333,0,62,"Fail"
"112194","522023","2013B",3,0.916666666666667,1,61,"Fail"
"112195","522023","2013B",4,0,0,61,"Fail"
"112196","522023","2013B",5,0,0,61,"Fail"
"112197","522023","2013B",6,0,0,61,"Fail"
"112198","522023","2013B",7,0,0,61,"Fail"
"112199","522023","2013B",8,0,0,61,"Fail"
"112200","522023","2013B",9,0,0,61,"Fail"
"112192","522023","2013B",10,0,0,61,"Fail"
"112201","522433","2013B",0,3.16666666666667,0,0,"Fail"
"112202","522433","2013B",1,32.1739130434783,2,72,"Fail"
"112204","522433","2013B",2,48.25,1,74.6666666666667,"Fail"
"112205","522433","2013B",3,18.1666666666667,1,72,"Fail"
"112206","522433","2013B",4,26.0416666666667,1,73,"Fail"
"112207","522433","2013B",5,7.625,1,68.5,"Fail"
"112208","522433","2013B",6,0,0,68.5,"Fail"
"112209","522433","2013B",7,0.208333333333333,0,68.5,"Fail"
"112210","522433","2013B",8,0,0,68.5,"Fail"
"112211","522433","2013B",9,0,0,68.5,"Fail"
"112203","522433","2013B",10,0,0,68.5,"Fail"
"112212","522479","2013B",0,2,0,0,"Fail"
"112213","522479","2013B",1,0.347826086956522,0,0,"Fail"
"112215","522479","2013B",2,0,0,0,"Fail"
"112216","522479","2013B",3,0,0,0,"Fail"
"112217","522479","2013B",4,0,0,0,"Fail"
"112218","522479","2013B",5,0,0,0,"Fail"
"112219","522479","2013B",6,0,0,0,"Fail"
"112220","522479","2013B",7,0,0,0,"Fail"
"112221","522479","2013B",8,0,0,0,"Fail"
"112222","522479","2013B",9,0,0,0,"Fail"
"112214","522479","2013B",10,0,0,0,"Fail"
"112223","522718","2013B",0,1.25,0,0,"Pass"
"112224","522718","2013B",1,16.2173913043478,1,78,"Pass"
"112226","522718","2013B",2,3.58333333333333,0,78,"Pass"
"112227","522718","2013B",3,19.2916666666667,2,72.3333333333333,"Pass"
"112228","522718","2013B",4,9.08333333333333,0,72.3333333333333,"Pass"
"112229","522718","2013B",5,5.75,1,65.25,"Pass"
"112230","522718","2013B",6,5.875,1,62.4,"Pass"
"112231","522718","2013B",7,10.5833333333333,0,62.4,"Pass"
"112232","522718","2013B",8,24.7083333333333,2,62.2857142857143,"Pass"
"112233","522718","2013B",9,2.625,0,62.2857142857143,"Pass"
"112225","522718","2013B",10,17.1666666666667,5,63.8333333333333,"Pass"
"112234","522743","2013B",0,2.86666666666667,0,0,"Pass"
"112235","522743","2013B",1,24.3478260869565,2,77.5,"Pass"
"112237","522743","2013B",2,15.6666666666667,2,80,"Pass"
"112238","522743","2013B",3,8.125,0,80,"Pass"
"112239","522743","2013B",4,7.95833333333333,1,79.6,"Pass"
"112240","522743","2013B",5,6.41666666666667,2,74.5714285714286,"Pass"
"112241","522743","2013B",6,8.16666666666667,1,74.25,"Pass"
"112242","522743","2013B",7,12.375,1,74.1111111111111,"Pass"
"112243","522743","2013B",8,15.375,2,74.3636363636364,"Pass"
"112244","522743","2013B",9,6.70833333333333,1,74,"Pass"
"112236","522743","2013B",10,9.25,0,74,"Pass"
"112245","522850","2013B",0,0,0,0,"Pass"
"112246","522850","2013B",1,55.8260869565217,1,90,"Pass"
"112248","522850","2013B",2,32.75,0,90,"Pass"
"112249","522850","2013B",3,24.7083333333333,1,91,"Pass"
"112250","522850","2013B",4,36.8333333333333,1,89.6666666666667,"Pass"
"112251","522850","2013B",5,24.2083333333333,0,89.6666666666667,"Pass"
"112252","522850","2013B",6,28.8333333333333,1,89,"Pass"
"112253","522850","2013B",7,23.0416666666667,0,89,"Pass"
"112254","522850","2013B",8,13.2916666666667,1,89.8,"Pass"
"112255","522850","2013B",9,28.7916666666667,4,89.3333333333333,"Pass"
"112247","522850","2013B",10,31.625,2,88.0909090909091,"Pass"
"112256","522859","2013B",0,2.24590163934426,0,0,"Pass"
"112257","522859","2013B",1,6.08695652173913,1,88,"Pass"
"112259","522859","2013B",2,9.95833333333333,0,88,"Pass"
"112260","522859","2013B",3,9.375,1,89,"Pass"
"112261","522859","2013B",4,20.3333333333333,1,90,"Pass"
"112262","522859","2013B",5,13.1666666666667,2,89.2,"Pass"
"112263","522859","2013B",6,20.0416666666667,1,90.1666666666667,"Pass"
"112264","522859","2013B",7,13.875,0,90.1666666666667,"Pass"
"112265","522859","2013B",8,24.0833333333333,2,88.5,"Pass"
"112266","522859","2013B",9,12.5833333333333,1,89,"Pass"
"112258","522859","2013B",10,28.9583333333333,3,87.9166666666667,"Pass"
"112267","522923","2013B",0,2.87341772151899,0,0,"Pass"
"112268","522923","2013B",1,14.2173913043478,1,88,"Pass"
"112270","522923","2013B",2,7.29166666666667,0,88,"Pass"
"112271","522923","2013B",3,5.58333333333333,1,88,"Pass"
"112272","522923","2013B",4,4.875,0,88,"Pass"
"112273","522923","2013B",5,1,1,84.6666666666667,"Pass"
"112274","522923","2013B",6,5.875,1,80.75,"Pass"
"112275","522923","2013B",7,5.20833333333333,0,80.75,"Pass"
"112276","522923","2013B",8,33.5416666666667,3,86.2857142857143,"Pass"
"112277","522923","2013B",9,9.58333333333333,3,82.6,"Pass"
"112269","522923","2013B",10,9.58333333333333,0,82.6,"Pass"
"112278","523142","2013B",0,1,0,0,"Fail"
"112279","523142","2013B",1,0.0434782608695652,0,0,"Fail"
"112281","523142","2013B",2,11.0833333333333,2,64,"Fail"
"112282","523142","2013B",3,0.5,0,64,"Fail"
"112283","523142","2013B",4,0.458333333333333,0,64,"Fail"
"112284","523142","2013B",5,4.91666666666667,1,60.3333333333333,"Fail"
"112285","523142","2013B",6,0.75,0,60.3333333333333,"Fail"
"112286","523142","2013B",7,2.5,1,60.25,"Fail"
"112287","523142","2013B",8,5.625,1,59.6,"Fail"
"112288","523142","2013B",9,0,0,59.6,"Fail"
"112280","523142","2013B",10,33.8333333333333,7,71.1666666666667,"Fail"
"112289","523335","2013B",0,1.61538461538462,0,0,"Fail"
"112290","523335","2013B",1,6.82608695652174,1,96,"Fail"
"112292","523335","2013B",2,5.75,0,96,"Fail"
"112293","523335","2013B",3,3.08333333333333,1,92,"Fail"
"112294","523335","2013B",4,1.375,0,92,"Fail"
"112295","523335","2013B",5,1.875,1,91.3333333333333,"Fail"
"112296","523335","2013B",6,1.16666666666667,1,81.75,"Fail"
"112297","523335","2013B",7,0,0,81.75,"Fail"
"112298","523335","2013B",8,6.04166666666667,1,82.6,"Fail"
"112299","523335","2013B",9,3.54166666666667,0,82.6,"Fail"
"112291","523335","2013B",10,5.79166666666667,2,84.2857142857143,"Fail"
"112300","523700","2013B",0,3.33333333333333,0,0,"Fail"
"112301","523700","2013B",1,11.695652173913,1,76,"Fail"
"112303","523700","2013B",2,13,0,76,"Fail"
"112304","523700","2013B",3,10.1666666666667,1,83,"Fail"
"112305","523700","2013B",4,16.0833333333333,3,85.2,"Fail"
"112306","523700","2013B",5,17.875,0,85.2,"Fail"
"112307","523700","2013B",6,25.875,2,84.4285714285714,"Fail"
"112308","523700","2013B",7,14.25,0,84.4285714285714,"Fail"
"112309","523700","2013B",8,14.375,1,83.625,"Fail"
"112310","523700","2013B",9,4.04166666666667,1,83,"Fail"
"112302","523700","2013B",10,0,0,83,"Fail"
"112311","523833","2013B",0,3.51063829787234,0,0,"Pass"
"112312","523833","2013B",1,16.695652173913,1,86,"Pass"
"112314","523833","2013B",2,24.3333333333333,2,93,"Pass"
"112315","523833","2013B",3,23.375,1,94.25,"Pass"
"112316","523833","2013B",4,19.2083333333333,1,93.6,"Pass"
"112317","523833","2013B",5,8.54166666666667,1,94.5,"Pass"
"112318","523833","2013B",6,26.875,2,93.75,"Pass"
"112319","523833","2013B",7,23.5416666666667,0,93.75,"Pass"
"112320","523833","2013B",8,32.9583333333333,3,94.1818181818182,"Pass"
"112321","523833","2013B",9,17.8333333333333,0,94.1818181818182,"Pass"
"112313","523833","2013B",10,11.875,1,94.5,"Pass"
"112322","523841","2013B",0,2.66666666666667,0,0,"Fail"
"112323","523841","2013B",1,12.2608695652174,1,80,"Fail"
"112325","523841","2013B",2,1,0,80,"Fail"
"112326","523841","2013B",3,6.20833333333333,0,80,"Fail"
"112327","523841","2013B",4,8.875,0,80,"Fail"
"112328","523841","2013B",5,5.33333333333333,0,80,"Fail"
"112329","523841","2013B",6,7.66666666666667,0,80,"Fail"
"112330","523841","2013B",7,1.54166666666667,0,80,"Fail"
"112331","523841","2013B",8,0,0,80,"Fail"
"112332","523841","2013B",9,0,0,80,"Fail"
"112324","523841","2013B",10,0,0,80,"Fail"
"112333","523940","2013B",0,3.78688524590164,0,0,"Distinction"
