"","id_student","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"180478","380435",0,3.55045871559633,0,0,"Distinction"
"180479","380435",1,20.4615384615385,1,94,"Distinction"
"180481","380435",2,21.5555555555556,1,91,"Distinction"
"180482","380435",3,13.7777777777778,2,86.5,"Distinction"
"180483","380435",4,11.7307692307692,1,87.2,"Distinction"
"180484","380435",5,4.55555555555556,0,87.2,"Distinction"
"180485","380435",6,14.7037037037037,1,87.1666666666667,"Distinction"
"180486","380435",7,9.5,0,87.1666666666667,"Distinction"
"180487","380435",8,24.2592592592593,4,84.6,"Distinction"
"180488","380435",9,16.5925925925926,2,84.3333333333333,"Distinction"
"180480","380435",10,8.77777777777778,0,84.3333333333333,"Distinction"
"180489","381058",0,2.33333333333333,0,0,"Fail"
"180490","381058",1,7.38461538461539,1,54,"Fail"
"180492","381058",2,1.77777777777778,1,55,"Fail"
"180493","381058",3,0,0,55,"Fail"
"180494","381058",4,0,0,55,"Fail"
"180495","381058",5,0.037037037037037,0,55,"Fail"
"180496","381058",6,0,0,55,"Fail"
"180497","381058",7,0,0,55,"Fail"
"180498","381058",8,0,0,55,"Fail"
"180499","381058",9,0,0,55,"Fail"
"180491","381058",10,0,0,55,"Fail"
"180500","381959",0,2.51282051282051,0,0,"Fail"
"180501","381959",1,24.7692307692308,1,62,"Fail"
"180503","381959",2,19.7037037037037,0,62,"Fail"
"180504","381959",3,19.1481481481481,3,77.75,"Fail"
"180505","381959",4,13.8076923076923,0,77.75,"Fail"
"180506","381959",5,15.2962962962963,1,78.2,"Fail"
"180507","381959",6,1.22222222222222,0,78.2,"Fail"
"180508","381959",7,0,0,78.2,"Fail"
"180509","381959",8,0.037037037037037,0,78.2,"Fail"
"180510","381959",9,0.037037037037037,0,78.2,"Fail"
"180502","381959",10,0,0,78.2,"Fail"
"180511","382156",0,2.72727272727273,0,0,"Fail"
"180512","382156",1,9.11538461538461,2,80.5,"Fail"
"180514","382156",2,1.74074074074074,0,80.5,"Fail"
"180515","382156",3,4.51851851851852,1,76.3333333333333,"Fail"
"180516","382156",4,0,0,76.3333333333333,"Fail"
"180517","382156",5,0,0,76.3333333333333,"Fail"
"180518","382156",6,0,0,76.3333333333333,"Fail"
"180519","382156",7,0,0,76.3333333333333,"Fail"
"180520","382156",8,0,0,76.3333333333333,"Fail"
"180521","382156",9,0,0,76.3333333333333,"Fail"
"180513","382156",10,0,0,76.3333333333333,"Fail"
"180522","382738",0,2,0,0,"Pass"
"180523","382738",1,4.76923076923077,1,82,"Pass"
"180525","382738",2,0.666666666666667,0,82,"Pass"
"180526","382738",3,3.11111111111111,1,69,"Pass"
"180527","382738",4,0.769230769230769,0,69,"Pass"
"180528","382738",5,2.96296296296296,1,64,"Pass"
"180529","382738",6,2.59259259259259,1,58.5,"Pass"
"180530","382738",7,1.03846153846154,0,58.5,"Pass"
"180531","382738",8,4.7037037037037,1,59.6,"Pass"
"180532","382738",9,0,0,59.6,"Pass"
"180524","382738",10,16.5555555555556,2,64.5714285714286,"Pass"
"180533","383517",0,2.20512820512821,0,0,"Pass"
"180534","383517",1,10.3461538461538,1,82,"Pass"
"180536","383517",2,22.1851851851852,2,78.6666666666667,"Pass"
"180537","383517",3,6.77777777777778,1,80.75,"Pass"
"180538","383517",4,3.07692307692308,0,80.75,"Pass"
"180539","383517",5,5,1,78.8,"Pass"
"180540","383517",6,23.8148148148148,3,78.125,"Pass"
"180541","383517",7,12.5,0,78.125,"Pass"
"180542","383517",8,10.8518518518519,1,77.8888888888889,"Pass"
"180543","383517",9,5.40740740740741,0,77.8888888888889,"Pass"
"180535","383517",10,18.4074074074074,3,76.8333333333333,"Pass"
"180544","384227",0,2.6,0,0,"Pass"
"180545","384227",1,8.69230769230769,2,65,"Pass"
"180547","384227",2,9.14814814814815,2,72.75,"Pass"
"180548","384227",3,0.481481481481481,0,72.75,"Pass"
"180549","384227",4,8.84615384615385,1,74.4,"Pass"
"180550","384227",5,8.88888888888889,1,76.3333333333333,"Pass"
"180551","384227",6,10,2,77.625,"Pass"
"180552","384227",7,0.576923076923077,0,77.625,"Pass"
"180553","384227",8,1.7037037037037,0,77.625,"Pass"
"180554","384227",9,4.7037037037037,1,78.1111111111111,"Pass"
"180546","384227",10,10.9259259259259,2,78.7272727272727,"Pass"
"180555","385033",0,1.375,0,0,"Pass"
"180556","385033",1,14.1153846153846,1,90,"Pass"
"180558","385033",2,8.44444444444444,0,90,"Pass"
"180559","385033",3,4.44444444444444,1,94,"Pass"
"180560","385033",4,4.46153846153846,0,94,"Pass"
"180561","385033",5,4.59259259259259,1,92.3333333333333,"Pass"
"180562","385033",6,6.85185185185185,1,84.25,"Pass"
"180563","385033",7,9.76923076923077,0,84.25,"Pass"
"180564","385033",8,5.03703703703704,1,82.2,"Pass"
"180565","385033",9,6.22222222222222,0,82.2,"Pass"
"180557","385033",10,35.5925925925926,7,90.5,"Pass"
"180566","385195",0,4.42857142857143,0,0,"Pass"
"180567","385195",1,21.6153846153846,1,84,"Pass"
"180569","385195",2,17.1481481481481,1,83,"Pass"
"180570","385195",3,9.74074074074074,0,83,"Pass"
"180571","385195",4,3.07692307692308,0,83,"Pass"
"180572","385195",5,2.14814814814815,1,84,"Pass"
"180573","385195",6,4.14814814814815,1,78.5,"Pass"
"180574","385195",7,11.3076923076923,0,78.5,"Pass"
"180575","385195",8,1.18518518518519,1,71.4,"Pass"
"180576","385195",9,0.481481481481481,0,71.4,"Pass"
"180568","385195",10,36.1111111111111,5,71.7,"Pass"
"180577","385209",0,1.25,0,0,"Fail"
"180578","385209",1,6.76923076923077,1,64,"Fail"
"180580","385209",2,8.7037037037037,1,67,"Fail"
"180581","385209",3,2.88888888888889,0,67,"Fail"
"180582","385209",4,11.6923076923077,0,67,"Fail"
"180583","385209",5,0.814814814814815,1,52,"Fail"
"180584","385209",6,1.44444444444444,1,46.5,"Fail"
"180585","385209",7,0.115384615384615,0,46.5,"Fail"
"180586","385209",8,5.2962962962963,1,44.8,"Fail"
"180587","385209",9,0,0,44.8,"Fail"
"180579","385209",10,13.8518518518519,0,44.8,"Fail"
"180588","385547",0,3.18181818181818,0,0,"Pass"
"180589","385547",1,3.15384615384615,1,76,"Pass"
"180591","385547",2,5,1,71,"Pass"
"180592","385547",3,0.777777777777778,0,71,"Pass"
"180593","385547",4,7.61538461538461,0,71,"Pass"
"180594","385547",5,36.9259259259259,4,73.1666666666667,"Pass"
"180595","385547",6,21.8148148148148,2,71.625,"Pass"
"180596","385547",7,9.65384615384615,0,71.625,"Pass"
"180597","385547",8,14.7777777777778,2,71.7,"Pass"
"180598","385547",9,11.6666666666667,2,71.25,"Pass"
"180590","385547",10,7.96296296296296,0,71.25,"Pass"
"180599","387507",0,2.60824742268041,0,0,"Pass"
"180600","387507",1,18.5384615384615,2,86.5,"Pass"
"180602","387507",2,12.2592592592593,2,78.5,"Pass"
"180603","387507",3,13,0,78.5,"Pass"
"180604","387507",4,11.1153846153846,0,78.5,"Pass"
"180605","387507",5,14.4444444444444,2,77.3333333333333,"Pass"
"180606","387507",6,7.62962962962963,1,76.8571428571429,"Pass"
"180607","387507",7,14.4230769230769,2,75.7777777777778,"Pass"
"180608","387507",8,10.5185185185185,1,77.5,"Pass"
"180609","387507",9,11.6666666666667,1,77.3636363636364,"Pass"
"180601","387507",10,0.407407407407407,1,75.5833333333333,"Pass"
"180610","388754",0,2.16417910447761,0,0,"Distinction"
"180611","388754",1,18.1538461538462,1,94,"Distinction"
"180613","388754",2,25.4814814814815,0,94,"Distinction"
"180614","388754",3,16.4814814814815,2,84,"Distinction"
"180615","388754",4,3.53846153846154,0,84,"Distinction"
"180616","388754",5,10.7407407407407,1,85,"Distinction"
"180617","388754",6,16.1111111111111,1,83.8,"Distinction"
"180618","388754",7,14.8461538461538,0,83.8,"Distinction"
"180619","388754",8,11.1481481481481,1,84.6666666666667,"Distinction"
"180620","388754",9,11.2222222222222,4,85.9,"Distinction"
"180612","388754",10,8.07407407407407,2,83.5,"Distinction"
"180621","389208",0,1.83333333333333,0,0,"Pass"
"180622","389208",1,34.8846153846154,1,74,"Pass"
"180624","389208",2,8.66666666666667,0,74,"Pass"
"180625","389208",3,21.8888888888889,1,73,"Pass"
"180626","389208",4,29.1538461538462,0,73,"Pass"
"180627","389208",5,14.2962962962963,1,71,"Pass"
"180628","389208",6,0.740740740740741,0,71,"Pass"
"180629","389208",7,1.46153846153846,0,71,"Pass"
"180630","389208",8,18.5925925925926,1,69.75,"Pass"
"180631","389208",9,0.444444444444444,0,69.75,"Pass"
"180623","389208",10,34.7037037037037,7,69.4545454545455,"Pass"
"180632","391187",0,2.96,0,0,"Pass"
"180633","391187",1,5.42307692307692,1,84,"Pass"
"180635","391187",2,1.85185185185185,1,86,"Pass"
"180636","391187",3,1.33333333333333,0,86,"Pass"
"180637","391187",4,0.653846153846154,0,86,"Pass"
"180638","391187",5,1.07407407407407,1,74.6666666666667,"Pass"
"180639","391187",6,1.77777777777778,1,69.75,"Pass"
"180640","391187",7,0.653846153846154,0,69.75,"Pass"
"180641","391187",8,1.14814814814815,0,69.75,"Pass"
"180642","391187",9,0.037037037037037,0,69.75,"Pass"
"180634","391187",10,12.3333333333333,4,74.375,"Pass"
"180643","392210",0,1,0,0,"Fail"
"180644","392210",1,3.11538461538462,1,84,"Fail"
"180646","392210",2,1.81481481481481,0,84,"Fail"
"180647","392210",3,0,0,84,"Fail"
"180648","392210",4,0,0,84,"Fail"
"180649","392210",5,0,0,84,"Fail"
"180650","392210",6,0,0,84,"Fail"
"180651","392210",7,0,0,84,"Fail"
"180652","392210",8,0,0,84,"Fail"
"180653","392210",9,0,0,84,"Fail"
"180645","392210",10,0,0,84,"Fail"
"180654","392427",0,0,0,0,"Fail"
"180655","392427",1,5.92307692307692,1,68,"Fail"
"180657","392427",2,4.62962962962963,0,68,"Fail"
"180658","392427",3,0.37037037037037,1,52,"Fail"
"180659","392427",4,0.230769230769231,0,52,"Fail"
"180660","392427",5,0.37037037037037,1,45,"Fail"
"180661","392427",6,0.407407407407407,0,45,"Fail"
"180662","392427",7,2.65384615384615,1,40,"Fail"
"180663","392427",8,7.03703703703704,1,43,"Fail"
"180664","392427",9,0,0,43,"Fail"
"180656","392427",10,0.407407407407407,0,43,"Fail"
"180665","393526",0,2.59090909090909,0,0,"Distinction"
"180666","393526",1,22.6538461538462,1,94,"Distinction"
"180668","393526",2,25.4444444444444,2,80.6666666666667,"Distinction"
"180669","393526",3,18.0740740740741,1,83.5,"Distinction"
"180670","393526",4,9.03846153846154,0,83.5,"Distinction"
"180671","393526",5,7.7037037037037,1,83.2,"Distinction"
"180672","393526",6,19.4444444444444,1,83.3333333333333,"Distinction"
"180673","393526",7,36.6153846153846,3,80.3333333333333,"Distinction"
"180674","393526",8,5.88888888888889,1,81.6,"Distinction"
"180675","393526",9,9.40740740740741,0,81.6,"Distinction"
"180667","393526",10,24.8518518518519,1,81.0909090909091,"Distinction"
"180676","393827",0,2.5,0,0,"Pass"
"180677","393827",1,0.346153846153846,0,0,"Pass"
"180679","393827",2,2.14814814814815,1,78,"Pass"
"180680","393827",3,1.59259259259259,1,75,"Pass"
"180681","393827",4,0.0769230769230769,0,75,"Pass"
"180682","393827",5,2.2962962962963,1,65,"Pass"
"180683","393827",6,3.77777777777778,1,61,"Pass"
"180684","393827",7,0.307692307692308,0,61,"Pass"
"180685","393827",8,0.481481481481481,0,61,"Pass"
"180686","393827",9,0.111111111111111,0,61,"Pass"
"180678","393827",10,0.148148148148148,0,61,"Pass"
"180687","394218",0,2.39393939393939,3,61.6666666666667,"Fail"
"180688","394218",1,5.57692307692308,0,61.6666666666667,"Fail"
"180690","394218",2,11.9259259259259,0,61.6666666666667,"Fail"
"180691","394218",3,22.1851851851852,1,66,"Fail"
"180692","394218",4,26.9615384615385,0,66,"Fail"
"180693","394218",5,18.2222222222222,2,59.5,"Fail"
"180694","394218",6,6.81481481481481,1,54.5714285714286,"Fail"
"180695","394218",7,4.11538461538461,0,54.5714285714286,"Fail"
"180696","394218",8,7.18518518518519,1,54.5,"Fail"
"180697","394218",9,20.3703703703704,3,56.6363636363636,"Fail"
"180689","394218",10,11.7777777777778,1,56.1666666666667,"Fail"
"180698","394239",0,0,0,0,"Pass"
"180699","394239",1,3.84615384615385,0,0,"Pass"
"180701","394239",2,3.88888888888889,1,74,"Pass"
"180702","394239",3,3.18518518518519,1,72,"Pass"
"180703","394239",4,1.30769230769231,0,72,"Pass"
"180704","394239",5,9.03703703703704,1,69,"Pass"
"180705","394239",6,7.92592592592593,1,65.75,"Pass"
"180706","394239",7,0.0384615384615385,0,65.75,"Pass"
"180707","394239",8,3.22222222222222,1,60,"Pass"
"180708","394239",9,0,0,60,"Pass"
"180700","394239",10,38.1851851851852,6,75.0909090909091,"Pass"
"180709","395373",0,4.41176470588235,0,0,"Pass"
"180710","395373",1,0.461538461538462,0,0,"Pass"
"180712","395373",2,27.3333333333333,3,84,"Pass"
"180713","395373",3,2.7037037037037,0,84,"Pass"
"180714","395373",4,7.23076923076923,0,84,"Pass"
"180715","395373",5,0.740740740740741,2,83.6,"Pass"
"180716","395373",6,21.4074074074074,2,82.5714285714286,"Pass"
"180717","395373",7,3.96153846153846,1,83.375,"Pass"
"180718","395373",8,7.37037037037037,2,79.2,"Pass"
"180719","395373",9,1.96296296296296,1,77.6363636363636,"Pass"
"180711","395373",10,0.777777777777778,0,77.6363636363636,"Pass"
"180720","395696",0,2.55882352941176,0,0,"Pass"
"180721","395696",1,14.8846153846154,1,64,"Pass"
"180723","395696",2,0.185185185185185,0,64,"Pass"
"180724","395696",3,3,1,51,"Pass"
"180725","395696",4,0,0,51,"Pass"
"180726","395696",5,1.55555555555556,1,52.6666666666667,"Pass"
"180727","395696",6,4.40740740740741,1,55.5,"Pass"
"180728","395696",7,0.230769230769231,0,55.5,"Pass"
"180729","395696",8,6.59259259259259,1,59,"Pass"
"180730","395696",9,0.740740740740741,0,59,"Pass"
"180722","395696",10,24.037037037037,1,64.6666666666667,"Pass"
"180731","396502",0,0,0,0,"Pass"
"180732","396502",1,3.19230769230769,1,72,"Pass"
"180734","396502",2,1.44444444444444,0,72,"Pass"
"180735","396502",3,0.148148148148148,1,56,"Pass"
"180736","396502",4,0,0,56,"Pass"
"180737","396502",5,0.925925925925926,1,52.3333333333333,"Pass"
"180738","396502",6,0.740740740740741,0,52.3333333333333,"Pass"
"180739","396502",7,0,0,52.3333333333333,"Pass"
"180740","396502",8,3.07407407407407,1,56,"Pass"
"180741","396502",9,0,0,56,"Pass"
"180733","396502",10,3.62962962962963,0,56,"Pass"
"180742","397470",0,3.5,0,0,"Pass"
"180743","397470",1,13.3461538461538,1,76,"Pass"
"180745","397470",2,13.4814814814815,1,77,"Pass"
"180746","397470",3,0.962962962962963,0,77,"Pass"
"180747","397470",4,10.8076923076923,0,77,"Pass"
"180748","397470",5,7.18518518518519,1,77,"Pass"
"180749","397470",6,9.48148148148148,1,77,"Pass"
"180750","397470",7,6.84615384615385,0,77,"Pass"
"180751","397470",8,7.77777777777778,1,77.2,"Pass"
"180752","397470",9,28.3333333333333,6,78.1818181818182,"Pass"
"180744","397470",10,14.037037037037,1,77.75,"Pass"
"180753","397506",0,3.51282051282051,0,0,"Pass"
"180754","397506",1,21.0384615384615,1,64,"Pass"
"180756","397506",2,27.4074074074074,3,81,"Pass"
"180757","397506",3,10.2592592592593,0,81,"Pass"
"180758","397506",4,15.4615384615385,1,83.4,"Pass"
"180759","397506",5,15.6666666666667,1,84.8333333333333,"Pass"
"180760","397506",6,23.1111111111111,2,85.125,"Pass"
"180761","397506",7,19.2307692307692,0,85.125,"Pass"
"180762","397506",8,14.9259259259259,2,86.7,"Pass"
"180763","397506",9,17.2962962962963,1,87.4545454545455,"Pass"
"180755","397506",10,24.037037037037,1,87.5,"Pass"
"180764","400145",0,0,0,0,"Pass"
"180765","400145",1,9.03846153846154,1,98,"Pass"
"180767","400145",2,8.55555555555556,0,98,"Pass"
"180768","400145",3,0.925925925925926,1,96,"Pass"
"180769","400145",4,1.57692307692308,0,96,"Pass"
"180770","400145",5,0.444444444444444,0,96,"Pass"
"180771","400145",6,6.77777777777778,1,88,"Pass"
"180772","400145",7,0.0384615384615385,0,88,"Pass"
"180773","400145",8,5.33333333333333,1,86.75,"Pass"
"180774","400145",9,0.333333333333333,0,86.75,"Pass"
"180766","400145",10,17.2222222222222,1,86.6,"Pass"
"180775","400266",0,2.125,0,0,"Pass"
"180776","400266",1,17.3461538461538,1,62,"Pass"
"180778","400266",2,17.8888888888889,2,81.3333333333333,"Pass"
"180779","400266",3,9.51851851851852,1,75,"Pass"
"180780","400266",4,5,0,75,"Pass"
"180781","400266",5,4,1,73.4,"Pass"
"180782","400266",6,8.03703703703704,1,72,"Pass"
"180783","400266",7,9.26923076923077,2,74.875,"Pass"
"180784","400266",8,3.55555555555556,1,74.8888888888889,"Pass"
"180785","400266",9,2.14814814814815,0,74.8888888888889,"Pass"
"180777","400266",10,17.1111111111111,2,75.5454545454545,"Pass"
"180786","401824",0,0,0,0,"Fail"
"180787","401824",1,13.3846153846154,1,70,"Fail"
"180789","401824",2,0.407407407407407,0,70,"Fail"
"180790","401824",3,1.96296296296296,1,61,"Fail"
"180791","401824",4,0.576923076923077,0,61,"Fail"
"180792","401824",5,0,0,61,"Fail"
"180793","401824",6,0,0,61,"Fail"
"180794","401824",7,0,0,61,"Fail"
"180795","401824",8,0,0,61,"Fail"
"180796","401824",9,0,0,61,"Fail"
"180788","401824",10,0,0,61,"Fail"
"180797","402662",0,1.69230769230769,0,0,"Pass"
"180798","402662",1,5.73076923076923,1,84,"Pass"
"180800","402662",2,6.44444444444444,1,72,"Pass"
"180801","402662",3,4.37037037037037,1,76,"Pass"
"180802","402662",4,3.07692307692308,0,76,"Pass"
"180803","402662",5,5.40740740740741,2,79,"Pass"
"180804","402662",6,7.37037037037037,1,78.6666666666667,"Pass"
"180805","402662",7,3.88461538461538,0,78.6666666666667,"Pass"
"180806","402662",8,3.85185185185185,1,77.8571428571429,"Pass"
"180807","402662",9,1.92592592592593,0,77.8571428571429,"Pass"
"180799","402662",10,22.2962962962963,2,77,"Pass"
"180808","404536",0,1.5,0,0,"Pass"
"180809","404536",1,5.23076923076923,1,76,"Pass"
"180811","404536",2,7.22222222222222,1,71,"Pass"
"180812","404536",3,7.96296296296296,1,73,"Pass"
"180813","404536",4,1.80769230769231,0,73,"Pass"
"180814","404536",5,11.7037037037037,4,72.5714285714286,"Pass"
"180815","404536",6,3.85185185185185,0,72.5714285714286,"Pass"
"180816","404536",7,2.46153846153846,1,72.375,"Pass"
"180817","404536",8,6.40740740740741,2,73.9,"Pass"
"180818","404536",9,6.59259259259259,2,73.6666666666667,"Pass"
"180810","404536",10,3.33333333333333,0,73.6666666666667,"Pass"
"180819","404631",0,6.38461538461539,0,0,"Pass"
"180820","404631",1,34.4615384615385,1,88,"Pass"
"180822","404631",2,33.5185185185185,1,89,"Pass"
"180823","404631",3,22.6296296296296,2,87.25,"Pass"
"180824","404631",4,24.3846153846154,1,87.6,"Pass"
"180825","404631",5,23.962962962963,1,87.6666666666667,"Pass"
"180826","404631",6,17.4074074074074,1,87.2857142857143,"Pass"
"180827","404631",7,22.8076923076923,1,86,"Pass"
"180828","404631",8,16.7777777777778,2,86.7,"Pass"
"180829","404631",9,9.85185185185185,0,86.7,"Pass"
"180821","404631",10,24.037037037037,1,86.2727272727273,"Pass"
"180830","405314",0,2.16666666666667,12,76.5,"Fail"
"180831","405314",1,0,0,76.5,"Fail"
"180833","405314",2,0,0,76.5,"Fail"
"180834","405314",3,0,0,76.5,"Fail"
"180835","405314",4,0,0,76.5,"Fail"
"180836","405314",5,0.037037037037037,0,76.5,"Fail"
"180837","405314",6,0.333333333333333,0,76.5,"Fail"
"180838","405314",7,0,0,76.5,"Fail"
"180839","405314",8,0,0,76.5,"Fail"
"180840","405314",9,0.259259259259259,0,76.5,"Fail"
"180832","405314",10,0.481481481481481,0,76.5,"Fail"
"180841","406254",0,4.52173913043478,0,0,"Pass"
"180842","406254",1,4.80769230769231,1,54,"Pass"
"180844","406254",2,14.2592592592593,1,52,"Pass"
"180845","406254",3,2.85185185185185,0,52,"Pass"
"180846","406254",4,1.5,0,52,"Pass"
"180847","406254",5,2.92592592592593,1,60.3333333333333,"Pass"
"180848","406254",6,2.07407407407407,1,63.25,"Pass"
"180849","406254",7,2.65384615384615,0,63.25,"Pass"
"180850","406254",8,1.85185185185185,1,64.8,"Pass"
"180851","406254",9,0.296296296296296,0,64.8,"Pass"
"180843","406254",10,28.2592592592593,7,77.9166666666667,"Pass"
"180852","409040",0,0,0,0,"Pass"
"180853","409040",1,5.23076923076923,1,48,"Pass"
"180855","409040",2,11.0740740740741,3,66.5,"Pass"
"180856","409040",3,1.11111111111111,0,66.5,"Pass"
"180857","409040",4,0.230769230769231,0,66.5,"Pass"
"180858","409040",5,1.55555555555556,1,64.4,"Pass"
"180859","409040",6,1.85185185185185,1,62.5,"Pass"
"180860","409040",7,0.461538461538462,0,62.5,"Pass"
"180861","409040",8,2.2962962962963,0,62.5,"Pass"
"180862","409040",9,15.1851851851852,5,62,"Pass"
"180854","409040",10,9.51851851851852,1,62.8333333333333,"Pass"
"180863","409276",0,1,0,0,"Fail"
"180864","409276",1,0.884615384615385,0,0,"Fail"
"180866","409276",2,0,0,0,"Fail"
"180867","409276",3,0,0,0,"Fail"
"180868","409276",4,0,0,0,"Fail"
"180869","409276",5,0,0,0,"Fail"
"180870","409276",6,0,0,0,"Fail"
"180871","409276",7,0,0,0,"Fail"
"180872","409276",8,0,0,0,"Fail"
"180873","409276",9,0,0,0,"Fail"
"180865","409276",10,0,0,0,"Fail"
"180874","410838",0,2.42857142857143,0,0,"Pass"
"180875","410838",1,7.5,1,64,"Pass"
"180877","410838",2,8.59259259259259,1,61,"Pass"
"180878","410838",3,13.9259259259259,1,64,"Pass"
"180879","410838",4,17.5384615384615,0,64,"Pass"
"180880","410838",5,14.5555555555556,1,65,"Pass"
"180881","410838",6,11.8148148148148,1,63,"Pass"
"180882","410838",7,16.5769230769231,1,62.8333333333333,"Pass"
"180883","410838",8,7.96296296296296,1,64.4285714285714,"Pass"
"180884","410838",9,18.8518518518519,2,64.5555555555556,"Pass"
"180876","410838",10,24.7407407407407,3,64.9166666666667,"Pass"
"180885","412697",0,1.2,0,0,"Pass"
"180886","412697",1,10.3846153846154,1,84,"Pass"
"180888","412697",2,3,0,84,"Pass"
"180889","412697",3,2.25925925925926,1,78,"Pass"
"180890","412697",4,1.15384615384615,0,78,"Pass"
"180891","412697",5,12.8518518518519,1,69.3333333333333,"Pass"
"180892","412697",6,25.2962962962963,2,73.2,"Pass"
"180893","412697",7,15.6153846153846,0,73.2,"Pass"
"180894","412697",8,0.185185185185185,1,74.6666666666667,"Pass"
"180895","412697",9,0.0740740740740741,0,74.6666666666667,"Pass"
"180887","412697",10,29.3333333333333,1,78.2857142857143,"Pass"
"180896","413747",0,2.06896551724138,0,0,"Fail"
"180897","413747",1,22.5,1,54,"Fail"
"180899","413747",2,14.5925925925926,1,58.5,"Fail"
"180900","413747",3,0.740740740740741,0,58.5,"Fail"
"180901","413747",4,0,0,58.5,"Fail"
"180902","413747",5,0.148148148148148,0,58.5,"Fail"
"180903","413747",6,0.518518518518518,0,58.5,"Fail"
"180904","413747",7,0,0,58.5,"Fail"
"180905","413747",8,0,0,58.5,"Fail"
"180906","413747",9,0,0,58.5,"Fail"
"180898","413747",10,0,0,58.5,"Fail"
"180907","413950",0,0,0,0,"Fail"
"180908","413950",1,0,0,0,"Fail"
"180910","413950",2,0,0,0,"Fail"
"180911","413950",3,0,0,0,"Fail"
"180912","413950",4,0,0,0,"Fail"
"180913","413950",5,0,0,0,"Fail"
"180914","413950",6,0,0,0,"Fail"
"180915","413950",7,0,0,0,"Fail"
"180916","413950",8,0,0,0,"Fail"
"180917","413950",9,0,0,0,"Fail"
"180909","413950",10,0,0,0,"Fail"
"180918","416304",0,1.86666666666667,0,0,"Pass"
"180919","416304",1,10.8076923076923,1,76,"Pass"
"180921","416304",2,4.51851851851852,1,77,"Pass"
"180922","416304",3,0.592592592592593,0,77,"Pass"
"180923","416304",4,1.76923076923077,0,77,"Pass"
"180924","416304",5,3.62962962962963,1,76.6666666666667,"Pass"
"180925","416304",6,18.8518518518519,1,75.75,"Pass"
"180926","416304",7,51.8076923076923,4,79.5,"Pass"
"180927","416304",8,6.40740740740741,1,79.5555555555556,"Pass"
"180928","416304",9,12.4444444444444,0,79.5555555555556,"Pass"
"180920","416304",10,26.9259259259259,3,79,"Pass"
"180929","417135",0,1,3,94,"Fail"
"180930","417135",1,3.61538461538462,0,94,"Fail"
"180932","417135",2,1,0,94,"Fail"
"180933","417135",3,0.444444444444444,0,94,"Fail"
"180934","417135",4,0,0,94,"Fail"
"180935","417135",5,0,0,94,"Fail"
"180936","417135",6,0,0,94,"Fail"
"180937","417135",7,0,0,94,"Fail"
"180938","417135",8,0,0,94,"Fail"
"180939","417135",9,0,0,94,"Fail"
"180931","417135",10,0,0,94,"Fail"
"180940","417414",0,2,0,0,"Pass"
"180941","417414",1,5.30769230769231,1,66,"Pass"
"180943","417414",2,14.0740740740741,0,66,"Pass"
"180944","417414",3,1.96296296296296,1,46,"Pass"
"180945","417414",4,16.1923076923077,0,46,"Pass"
"180946","417414",5,2.7037037037037,1,50,"Pass"
"180947","417414",6,26.0740740740741,4,69,"Pass"
"180948","417414",7,5.88461538461539,0,69,"Pass"
"180949","417414",8,1.22222222222222,1,63.125,"Pass"
"180950","417414",9,0.111111111111111,0,63.125,"Pass"
"180942","417414",10,30.4444444444444,2,66.9,"Pass"
"180951","417663",0,2.16129032258065,0,0,"Pass"
"180952","417663",1,13,2,92.5,"Pass"
"180954","417663",2,8.22222222222222,1,93.6666666666667,"Pass"
"180955","417663",3,1.81481481481481,0,93.6666666666667,"Pass"
"180956","417663",4,0.192307692307692,0,93.6666666666667,"Pass"
"180957","417663",5,3.81481481481481,1,93.75,"Pass"
"180958","417663",6,5.40740740740741,1,94.8,"Pass"
"180959","417663",7,0.692307692307692,0,94.8,"Pass"
"180960","417663",8,0.148148148148148,0,94.8,"Pass"
"180961","417663",9,0.814814814814815,0,94.8,"Pass"
"180953","417663",10,17.8148148148148,6,93.9090909090909,"Pass"
"180962","418007",0,1.88235294117647,0,0,"Distinction"
"180963","418007",1,6.69230769230769,1,92,"Distinction"
"180965","418007",2,4.33333333333333,1,92,"Distinction"
"180966","418007",3,1.85185185185185,0,92,"Distinction"
"180967","418007",4,1.46153846153846,0,92,"Distinction"
"180968","418007",5,2.44444444444444,1,93,"Distinction"
"180969","418007",6,6.62962962962963,1,93.5,"Distinction"
"180970","418007",7,2.96153846153846,0,93.5,"Distinction"
"180971","418007",8,34.8888888888889,5,93,"Distinction"
"180972","418007",9,21.962962962963,3,92.75,"Distinction"
"180964","418007",10,7.48148148148148,0,92.75,"Distinction"
"180973","418340",0,2.7,0,0,"Fail"
"180974","418340",1,6.23076923076923,1,66,"Fail"
"180976","418340",2,0.185185185185185,0,66,"Fail"
"180977","418340",3,0.0740740740740741,0,66,"Fail"
"180978","418340",4,0,0,66,"Fail"
"180979","418340",5,0.037037037037037,0,66,"Fail"
"180980","418340",6,0,0,66,"Fail"
"180981","418340",7,0,0,66,"Fail"
"180982","418340",8,0,0,66,"Fail"
"180983","418340",9,0,0,66,"Fail"
"180975","418340",10,0,0,66,"Fail"
"180984","419024",0,1.73170731707317,0,0,"Pass"
"180985","419024",1,36.2307692307692,1,78,"Pass"
"180987","419024",2,19.2962962962963,0,78,"Pass"
"180988","419024",3,2.14814814814815,1,75,"Pass"
