"","id_student","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"103484","557846",5,2.79166666666667,2,80.875,"Pass"
"103485","557846",6,4.95833333333333,1,80.4444444444444,"Pass"
"103486","557846",7,0.708333333333333,1,80.2,"Pass"
"103487","557846",8,2.16666666666667,1,80.4545454545455,"Pass"
"103488","557846",9,1.16666666666667,2,77.6923076923077,"Pass"
"103480","557846",10,2.04166666666667,1,76.2857142857143,"Pass"
"103489","557850",0,1.95454545454545,0,0,"Fail"
"103490","557850",1,3.69565217391304,0,0,"Fail"
"103492","557850",2,4.875,2,70,"Fail"
"103493","557850",3,4.75,2,76.5,"Fail"
"103494","557850",4,1.79166666666667,0,76.5,"Fail"
"103495","557850",5,5.79166666666667,1,75.8,"Fail"
"103496","557850",6,3.45833333333333,1,74,"Fail"
"103497","557850",7,1.45833333333333,1,67.4285714285714,"Fail"
"103498","557850",8,0,0,67.4285714285714,"Fail"
"103499","557850",9,0,0,67.4285714285714,"Fail"
"103491","557850",10,0,0,67.4285714285714,"Fail"
"103500","557911",0,1.26530612244898,0,0,"Pass"
"103501","557911",1,13.7391304347826,0,0,"Pass"
"103503","557911",2,7.95833333333333,2,90.5,"Pass"
"103504","557911",3,5.70833333333333,2,90.75,"Pass"
"103505","557911",4,3.58333333333333,2,93.6666666666667,"Pass"
"103506","557911",5,1.79166666666667,2,91.25,"Pass"
"103507","557911",6,4.66666666666667,0,91.25,"Pass"
"103508","557911",7,8.16666666666667,2,90.5,"Pass"
"103509","557911",8,2.29166666666667,0,90.5,"Pass"
"103510","557911",9,1.75,2,88.0833333333333,"Pass"
"103502","557911",10,3.91666666666667,1,86.6153846153846,"Pass"
"103511","557924",0,1.92537313432836,0,0,"Pass"
"103512","557924",1,31.4782608695652,0,0,"Pass"
"103514","557924",2,41.6666666666667,2,88.5,"Pass"
"103515","557924",3,23.5416666666667,2,89.25,"Pass"
"103516","557924",4,20.4583333333333,2,90.3333333333333,"Pass"
"103517","557924",5,16.4583333333333,1,90.5714285714286,"Pass"
"103518","557924",6,27.875,1,88.625,"Pass"
"103519","557924",7,21.7916666666667,2,88,"Pass"
"103520","557924",8,6.54166666666667,1,87.5454545454545,"Pass"
"103521","557924",9,15.1666666666667,2,82.8461538461538,"Pass"
"103513","557924",10,4.95833333333333,1,81.2142857142857,"Pass"
"103522","558153",0,2.13924050632911,0,0,"Fail"
"103523","558153",1,4.52173913043478,0,0,"Fail"
"103525","558153",2,3.25,2,78.5,"Fail"
"103526","558153",3,1.75,2,78.25,"Fail"
"103527","558153",4,2.29166666666667,2,72.6666666666667,"Fail"
"103528","558153",5,1.125,1,66.5714285714286,"Fail"
"103529","558153",6,0,0,66.5714285714286,"Fail"
"103530","558153",7,0,0,66.5714285714286,"Fail"
"103531","558153",8,0,0,66.5714285714286,"Fail"
"103532","558153",9,0,0,66.5714285714286,"Fail"
"103524","558153",10,0,0,66.5714285714286,"Fail"
"103533","558200",0,4.00952380952381,0,0,"Pass"
"103534","558200",1,15.2608695652174,1,95,"Pass"
"103536","558200",2,18.9166666666667,1,87.5,"Pass"
"103537","558200",3,19.1666666666667,2,89.5,"Pass"
"103538","558200",4,9.70833333333333,2,90.1666666666667,"Pass"
"103539","558200",5,9.25,2,87,"Pass"
"103540","558200",6,17.5833333333333,0,87,"Pass"
"103541","558200",7,12.9166666666667,2,85.5,"Pass"
"103542","558200",8,7.5,1,84.2727272727273,"Pass"
"103543","558200",9,4.54166666666667,2,78.8461538461538,"Pass"
"103535","558200",10,2.375,1,76.3571428571429,"Pass"
"103544","558224",0,2.04918032786885,0,0,"Fail"
"103545","558224",1,7.78260869565217,1,59,"Fail"
"103547","558224",2,2.75,1,44.5,"Fail"
"103548","558224",3,4.625,2,47.25,"Fail"
"103549","558224",4,5.66666666666667,2,50.6666666666667,"Fail"
"103550","558224",5,4.66666666666667,2,53,"Fail"
"103551","558224",6,16.3333333333333,0,53,"Fail"
"103552","558224",7,4.95833333333333,2,53.1,"Fail"
"103553","558224",8,1.25,1,51.0909090909091,"Fail"
"103554","558224",9,6.29166666666667,2,49.4615384615385,"Fail"
"103546","558224",10,1.83333333333333,1,47.2142857142857,"Fail"
"103555","558290",0,4.8314606741573,0,0,"Pass"
"103556","558290",1,53.3913043478261,1,87,"Pass"
"103558","558290",2,37.2083333333333,2,83,"Pass"
"103559","558290",3,47.25,2,86.8,"Pass"
"103560","558290",4,46.25,1,87.6666666666667,"Pass"
"103561","558290",5,36.875,2,88,"Pass"
"103562","558290",6,64.75,0,88,"Pass"
"103563","558290",7,40.2916666666667,2,87,"Pass"
"103564","558290",8,13.5416666666667,2,86.0833333333333,"Pass"
"103565","558290",9,21.2916666666667,1,86.3076923076923,"Pass"
"103557","558290",10,15.7083333333333,1,84.9285714285714,"Pass"
"103566","558415",0,1.66666666666667,0,0,"Pass"
"103567","558415",1,4.69565217391304,0,0,"Pass"
"103569","558415",2,8.25,2,62,"Pass"
"103570","558415",3,3.75,2,72.25,"Pass"
"103571","558415",4,3.91666666666667,2,68,"Pass"
"103572","558415",5,1.75,1,69.7142857142857,"Pass"
"103573","558415",6,5.45833333333333,1,70,"Pass"
"103574","558415",7,3.08333333333333,2,72.9,"Pass"
"103575","558415",8,1.41666666666667,1,73.6363636363636,"Pass"
"103576","558415",9,4.29166666666667,2,72.3076923076923,"Pass"
"103568","558415",10,4.91666666666667,1,70.1428571428571,"Pass"
"103577","558440",0,3.31746031746032,0,0,"Pass"
"103578","558440",1,11.304347826087,0,0,"Pass"
"103580","558440",2,11.0416666666667,2,78.5,"Pass"
"103581","558440",3,8.95833333333333,2,73,"Pass"
"103582","558440",4,5.125,2,68.3333333333333,"Pass"
"103583","558440",5,5.20833333333333,0,68.3333333333333,"Pass"
"103584","558440",6,5.16666666666667,0,68.3333333333333,"Pass"
"103585","558440",7,5.95833333333333,2,62.875,"Pass"
"103586","558440",8,4.95833333333333,1,62.1111111111111,"Pass"
"103587","558440",9,3.95833333333333,1,60.7,"Pass"
"103579","558440",10,1.66666666666667,1,60.6363636363636,"Pass"
"103588","558488",0,1.63636363636364,0,0,"Fail"
"103589","558488",1,4,1,55,"Fail"
"103591","558488",2,1.125,1,52.5,"Fail"
"103592","558488",3,1.125,2,59.75,"Fail"
"103593","558488",4,2.08333333333333,2,50.6666666666667,"Fail"
"103594","558488",5,2.95833333333333,2,46.5,"Fail"
"103595","558488",6,0.625,0,46.5,"Fail"
"103596","558488",7,3.29166666666667,2,46.6,"Fail"
"103597","558488",8,0.125,1,44.6363636363636,"Fail"
"103598","558488",9,2.125,2,44.5384615384615,"Fail"
"103590","558488",10,0.0833333333333333,1,42.5,"Fail"
"103599","558645",0,2.59139784946237,0,0,"Fail"
"103600","558645",1,10.8260869565217,1,67,"Fail"
"103602","558645",2,6.70833333333333,1,63.5,"Fail"
"103603","558645",3,5.5,2,60,"Fail"
"103604","558645",4,5.95833333333333,2,60.3333333333333,"Fail"
"103605","558645",5,7.125,2,58,"Fail"
"103606","558645",6,9.20833333333333,0,58,"Fail"
"103607","558645",7,5.58333333333333,2,57.6,"Fail"
"103608","558645",8,2.125,1,56.9090909090909,"Fail"
"103609","558645",9,1.66666666666667,0,56.9090909090909,"Fail"
"103601","558645",10,4.5,2,51.0769230769231,"Fail"
"103610","558678",0,1.95061728395062,0,0,"Pass"
"103611","558678",1,13.6521739130435,1,86,"Pass"
"103613","558678",2,7.41666666666667,1,81.5,"Pass"
"103614","558678",3,11.5,2,85.75,"Pass"
"103615","558678",4,9.08333333333333,2,86.8333333333333,"Pass"
"103616","558678",5,8.20833333333333,2,83.625,"Pass"
"103617","558678",6,20.875,0,83.625,"Pass"
"103618","558678",7,5.95833333333333,2,80.7,"Pass"
"103619","558678",8,3.16666666666667,1,79.9090909090909,"Pass"
"103620","558678",9,5.75,2,73.6153846153846,"Pass"
"103612","558678",10,5.41666666666667,1,74.2142857142857,"Pass"
"103621","558779",0,0,0,0,"Fail"
"103622","558779",1,1.78260869565217,0,0,"Fail"
"103624","558779",2,0.833333333333333,2,42.5,"Fail"
"103625","558779",3,0.25,0,42.5,"Fail"
"103626","558779",4,0,0,42.5,"Fail"
"103627","558779",5,0.541666666666667,0,42.5,"Fail"
"103628","558779",6,0,0,42.5,"Fail"
"103629","558779",7,0,0,42.5,"Fail"
"103630","558779",8,0,0,42.5,"Fail"
"103631","558779",9,0,0,42.5,"Fail"
"103623","558779",10,0,0,42.5,"Fail"
"103632","558787",0,1.53125,0,0,"Distinction"
"103633","558787",1,12.0869565217391,1,93,"Distinction"
"103635","558787",2,6.08333333333333,1,81.5,"Distinction"
"103636","558787",3,3.66666666666667,2,84.75,"Distinction"
"103637","558787",4,2,2,83.8333333333333,"Distinction"
"103638","558787",5,6,2,85.125,"Distinction"
"103639","558787",6,6.83333333333333,0,85.125,"Distinction"
"103640","558787",7,13.75,2,86.3,"Distinction"
"103641","558787",8,4.54166666666667,1,86.2727272727273,"Distinction"
"103642","558787",9,3.70833333333333,2,85.1538461538462,"Distinction"
"103634","558787",10,1.125,1,85.7142857142857,"Distinction"
"103643","558806",0,2.2,0,0,"Pass"
"103644","558806",1,6.08695652173913,0,0,"Pass"
"103646","558806",2,6.75,2,88.5,"Pass"
"103647","558806",3,2.375,2,91,"Pass"
"103648","558806",4,2.25,2,90.8333333333333,"Pass"
"103649","558806",5,3.5,2,87.75,"Pass"
"103650","558806",6,7.33333333333333,0,87.75,"Pass"
"103651","558806",7,2.375,2,86.9,"Pass"
"103652","558806",8,1.66666666666667,0,86.9,"Pass"
"103653","558806",9,2.83333333333333,2,84.5833333333333,"Pass"
"103645","558806",10,4.125,1,83.2307692307692,"Pass"
"103654","558829",0,3.12280701754386,0,0,"Fail"
"103655","558829",1,19.1304347826087,0,0,"Fail"
"103657","558829",2,0,0,0,"Fail"
"103658","558829",3,0,0,0,"Fail"
"103659","558829",4,0,0,0,"Fail"
"103660","558829",5,0,0,0,"Fail"
"103661","558829",6,0,0,0,"Fail"
"103662","558829",7,0,0,0,"Fail"
"103663","558829",8,0,0,0,"Fail"
"103664","558829",9,0,0,0,"Fail"
"103656","558829",10,0,0,0,"Fail"
"103665","558837",0,2.06451612903226,0,0,"Pass"
"103666","558837",1,4.8695652173913,0,0,"Pass"
"103668","558837",2,5.45833333333333,2,72,"Pass"
"103669","558837",3,2.25,2,78.25,"Pass"
"103670","558837",4,3.66666666666667,2,75.3333333333333,"Pass"
"103671","558837",5,1.04166666666667,2,69.125,"Pass"
"103672","558837",6,2.25,0,69.125,"Pass"
"103673","558837",7,3.20833333333333,2,67.8,"Pass"
"103674","558837",8,0.416666666666667,1,67.9090909090909,"Pass"
"103675","558837",9,1.95833333333333,2,63.9230769230769,"Pass"
"103667","558837",10,0.291666666666667,1,62.7142857142857,"Pass"
"103676","558914",0,2.96078431372549,0,0,"Fail"
"103677","558914",1,24,1,70,"Fail"
"103679","558914",2,11.4583333333333,1,65,"Fail"
"103680","558914",3,3.25,2,72.75,"Fail"
"103681","558914",4,3.29166666666667,2,72.5,"Fail"
"103682","558914",5,5.08333333333333,2,69.25,"Fail"
"103683","558914",6,6.33333333333333,0,69.25,"Fail"
"103684","558914",7,5.83333333333333,2,70.5,"Fail"
"103685","558914",8,2.75,1,70.3636363636364,"Fail"
"103686","558914",9,4.08333333333333,2,67.6923076923077,"Fail"
"103678","558914",10,1.54166666666667,1,65.4285714285714,"Fail"
"103687","558948",0,2,0,0,"Pass"
"103688","558948",1,3.65217391304348,0,0,"Pass"
"103690","558948",2,4.91666666666667,2,82,"Pass"
"103691","558948",3,1.79166666666667,2,85.25,"Pass"
"103692","558948",4,3.20833333333333,2,76.8333333333333,"Pass"
"103693","558948",5,1,1,77.7142857142857,"Pass"
"103694","558948",6,1.5,1,77.75,"Pass"
"103695","558948",7,1.04166666666667,2,74.7,"Pass"
"103696","558948",8,2.95833333333333,2,73.3333333333333,"Pass"
"103697","558948",9,0.125,0,73.3333333333333,"Pass"
"103689","558948",10,0.166666666666667,1,71.6153846153846,"Pass"
"103698","559081",0,1.9,0,0,"Pass"
"103699","559081",1,5.04347826086957,0,0,"Pass"
"103701","559081",2,6.83333333333333,2,92,"Pass"
"103702","559081",3,2.58333333333333,2,92.25,"Pass"
"103703","559081",4,2.20833333333333,2,94,"Pass"
"103704","559081",5,2.875,2,91.5,"Pass"
"103705","559081",6,4.16666666666667,0,91.5,"Pass"
"103706","559081",7,5.54166666666667,2,91.2,"Pass"
"103707","559081",8,1.08333333333333,1,90.7272727272727,"Pass"
"103708","559081",9,1.83333333333333,2,86.6153846153846,"Pass"
"103700","559081",10,0.541666666666667,1,86,"Pass"
"103709","559282",0,2.60606060606061,0,0,"Distinction"
"103710","559282",1,13.6521739130435,1,93,"Distinction"
"103712","559282",2,6.58333333333333,1,95,"Distinction"
"103713","559282",3,5.33333333333333,2,96,"Distinction"
"103714","559282",4,5.83333333333333,2,95.8333333333333,"Distinction"
"103715","559282",5,7.16666666666667,2,95.5,"Distinction"
"103716","559282",6,4.20833333333333,0,95.5,"Distinction"
"103717","559282",7,2.66666666666667,2,94.8,"Distinction"
"103718","559282",8,2.375,1,95.2727272727273,"Distinction"
"103719","559282",9,4.25,2,94.8461538461538,"Distinction"
"103711","559282",10,2,1,93.2857142857143,"Distinction"
"103720","559293",0,2.30769230769231,0,0,"Fail"
"103721","559293",1,9.60869565217391,0,0,"Fail"
"103723","559293",2,10.5416666666667,2,56.5,"Fail"
"103724","559293",3,5.04166666666667,2,62.75,"Fail"
"103725","559293",4,7.125,2,52.3333333333333,"Fail"
"103726","559293",5,5.375,1,47.4285714285714,"Fail"
"103727","559293",6,3.33333333333333,1,44.75,"Fail"
"103728","559293",7,2.375,1,41.4444444444444,"Fail"
"103729","559293",8,4.5,2,42.5454545454545,"Fail"
"103730","559293",9,7.08333333333333,2,41.3846153846154,"Fail"
"103722","559293",10,4.41666666666667,1,40,"Fail"
"103731","559410",0,1.72727272727273,0,0,"Fail"
"103732","559410",1,1.39130434782609,0,0,"Fail"
"103734","559410",2,3.25,1,51,"Fail"
"103735","559410",3,8.04166666666667,2,52.6666666666667,"Fail"
"103736","559410",4,3.66666666666667,2,53.2,"Fail"
"103737","559410",5,1.25,0,53.2,"Fail"
"103738","559410",6,0,0,53.2,"Fail"
"103739","559410",7,0,0,53.2,"Fail"
"103740","559410",8,0,0,53.2,"Fail"
"103741","559410",9,0,0,53.2,"Fail"
"103733","559410",10,0,0,53.2,"Fail"
"103742","559420",0,1.85436893203884,0,0,"Pass"
"103743","559420",1,16.1304347826087,1,89,"Pass"
"103745","559420",2,5.29166666666667,1,86,"Pass"
"103746","559420",3,4.875,2,85.75,"Pass"
"103747","559420",4,6.75,2,86.8333333333333,"Pass"
"103748","559420",5,5.83333333333333,2,85,"Pass"
"103749","559420",6,15.5833333333333,0,85,"Pass"
"103750","559420",7,6.5,2,84.5,"Pass"
"103751","559420",8,4.20833333333333,1,85.3636363636364,"Pass"
"103752","559420",9,7,2,83.6153846153846,"Pass"
"103744","559420",10,6.95833333333333,1,82.8571428571429,"Pass"
"103753","559459",0,2.17647058823529,0,0,"Fail"
"103754","559459",1,1.21739130434783,0,0,"Fail"
"103756","559459",2,3.45833333333333,2,56.5,"Fail"
"103757","559459",3,5.83333333333333,2,58,"Fail"
"103758","559459",4,1.95833333333333,2,53.1666666666667,"Fail"
"103759","559459",5,2.29166666666667,1,47.7142857142857,"Fail"
"103760","559459",6,7.04166666666667,1,47.75,"Fail"
"103761","559459",7,1.54166666666667,1,42.6666666666667,"Fail"
"103762","559459",8,0,0,42.6666666666667,"Fail"
"103763","559459",9,0,0,42.6666666666667,"Fail"
"103755","559459",10,0,0,42.6666666666667,"Fail"
"103764","559469",0,2.75,0,0,"Pass"
"103765","559469",1,15.0869565217391,0,0,"Pass"
"103767","559469",2,21.125,2,83,"Pass"
"103768","559469",3,12.875,2,87.75,"Pass"
"103769","559469",4,9.70833333333333,2,85.6666666666667,"Pass"
"103770","559469",5,6.70833333333333,1,84.5714285714286,"Pass"
"103771","559469",6,9.25,1,81.125,"Pass"
"103772","559469",7,9.04166666666667,2,77.9,"Pass"
"103773","559469",8,1.54166666666667,1,76.6363636363636,"Pass"
"103774","559469",9,0.666666666666667,0,76.6363636363636,"Pass"
"103766","559469",10,0.791666666666667,1,74.1666666666667,"Pass"
"103775","559474",0,2.5,0,0,"Pass"
"103776","559474",1,4.91304347826087,0,0,"Pass"
"103778","559474",2,7.83333333333333,2,63,"Pass"
"103779","559474",3,2.75,2,70.75,"Pass"
"103780","559474",4,4.75,2,69.5,"Pass"
"103781","559474",5,6.83333333333333,2,69,"Pass"
"103782","559474",6,6.20833333333333,0,69,"Pass"
"103783","559474",7,6.125,2,69.1,"Pass"
"103784","559474",8,1.5,1,69.3636363636364,"Pass"
"103785","559474",9,0.666666666666667,2,66.0769230769231,"Pass"
"103777","559474",10,0.458333333333333,1,64.7142857142857,"Pass"
"103786","559612",0,2.72131147540984,0,0,"Fail"
"103787","559612",1,27.7826086956522,1,76,"Fail"
"103789","559612",2,13.8333333333333,1,59.5,"Fail"
"103790","559612",3,6.83333333333333,2,63.5,"Fail"
"103791","559612",4,5.91666666666667,2,65.1666666666667,"Fail"
"103792","559612",5,11.6666666666667,2,65.375,"Fail"
"103793","559612",6,16.7083333333333,0,65.375,"Fail"
"103794","559612",7,11.7083333333333,2,68,"Fail"
"103795","559612",8,6.83333333333333,1,68.3636363636364,"Fail"
"103796","559612",9,1.29166666666667,2,65.7692307692308,"Fail"
"103788","559612",10,1.125,1,63.4285714285714,"Fail"
"103797","559672",0,3.38888888888889,0,0,"Pass"
"103798","559672",1,7.69565217391304,0,0,"Pass"
"103800","559672",2,5.625,2,82,"Pass"
"103801","559672",3,5.20833333333333,2,85.25,"Pass"
"103802","559672",4,3,2,84.5,"Pass"
"103803","559672",5,4,2,81.375,"Pass"
"103804","559672",6,3,0,81.375,"Pass"
"103805","559672",7,7.45833333333333,2,78.7,"Pass"
"103806","559672",8,1.20833333333333,1,79.3636363636364,"Pass"
"103807","559672",9,1.08333333333333,2,78.1538461538462,"Pass"
"103799","559672",10,2.75,1,75.7142857142857,"Pass"
"103808","559706",0,2.19736842105263,0,0,"Pass"
"103809","559706",1,5.69565217391304,0,0,"Pass"
"103811","559706",2,8.95833333333333,2,83.5,"Pass"
"103812","559706",3,2.58333333333333,2,88.25,"Pass"
"103813","559706",4,4.83333333333333,2,86.1666666666667,"Pass"
"103814","559706",5,6.83333333333333,2,85.125,"Pass"
"103815","559706",6,4.875,0,85.125,"Pass"
"103816","559706",7,4.04166666666667,2,84.5,"Pass"
"103817","559706",8,3.95833333333333,1,83.6363636363636,"Pass"
"103818","559706",9,6.20833333333333,2,80.6153846153846,"Pass"
"103810","559706",10,1.95833333333333,1,80.0714285714286,"Pass"
"103819","559823",0,2.21052631578947,0,0,"Fail"
"103820","559823",1,1.95652173913043,0,0,"Fail"
"103822","559823",2,5.08333333333333,2,54.5,"Fail"
"103823","559823",3,2.54166666666667,2,60.5,"Fail"
"103824","559823",4,2,2,59.8333333333333,"Fail"
"103825","559823",5,1.25,2,56.125,"Fail"
"103826","559823",6,0,0,56.125,"Fail"
"103827","559823",7,0,0,56.125,"Fail"
"103828","559823",8,0,0,56.125,"Fail"
"103829","559823",9,0,0,56.125,"Fail"
"103821","559823",10,0,0,56.125,"Fail"
"103830","559826",0,1.8125,0,0,"Fail"
"103831","559826",1,8.30434782608696,0,0,"Fail"
"103833","559826",2,0,0,0,"Fail"
"103834","559826",3,0,0,0,"Fail"
"103835","559826",4,0,0,0,"Fail"
"103836","559826",5,0,0,0,"Fail"
"103837","559826",6,0,0,0,"Fail"
"103838","559826",7,0,0,0,"Fail"
"103839","559826",8,0,0,0,"Fail"
"103840","559826",9,0,0,0,"Fail"
"103832","559826",10,0,0,0,"Fail"
"103841","559838",0,2.38571428571429,0,0,"Fail"
"103842","559838",1,7.8695652173913,0,0,"Fail"
"103844","559838",2,0.0416666666666667,0,0,"Fail"
"103845","559838",3,0,0,0,"Fail"
"103846","559838",4,0,0,0,"Fail"
"103847","559838",5,0,0,0,"Fail"
"103848","559838",6,0,0,0,"Fail"
"103849","559838",7,0,0,0,"Fail"
"103850","559838",8,0,0,0,"Fail"
"103851","559838",9,0,0,0,"Fail"
"103843","559838",10,0,0,0,"Fail"
"103852","559903",0,1.85714285714286,0,0,"Pass"
"103853","559903",1,12.7826086956522,0,0,"Pass"
"103855","559903",2,13.5833333333333,2,88.5,"Pass"
"103856","559903",3,7.45833333333333,2,90.75,"Pass"
"103857","559903",4,12.0416666666667,2,90.1666666666667,"Pass"
"103858","559903",5,8.45833333333333,2,90.375,"Pass"
"103859","559903",6,9.29166666666667,0,90.375,"Pass"
"103860","559903",7,7.375,2,90.5,"Pass"
"103861","559903",8,4.54166666666667,2,89.6666666666667,"Pass"
"103862","559903",9,4.58333333333333,1,88.6923076923077,"Pass"
"103854","559903",10,2.33333333333333,1,86.3571428571429,"Pass"
"103863","559930",0,3.64285714285714,0,0,"Fail"
"103864","559930",1,17.695652173913,1,47,"Fail"
"103866","559930",2,15.5833333333333,1,28.5,"Fail"
"103867","559930",3,8.5,2,39,"Fail"
"103868","559930",4,8.33333333333333,2,34,"Fail"
"103869","559930",5,8.875,1,30.2857142857143,"Fail"
"103870","559930",6,9.79166666666667,1,31.5,"Fail"
"103871","559930",7,4.54166666666667,2,33.8,"Fail"
"103872","559930",8,2.125,1,32.7272727272727,"Fail"
"103873","559930",9,5.33333333333333,2,34,"Fail"
"103865","559930",10,2.83333333333333,1,35.2142857142857,"Fail"
"103874","559950",0,1.63636363636364,0,0,"Fail"
"103875","559950",1,7.69565217391304,0,0,"Fail"
"103877","559950",2,16.4583333333333,1,43,"Fail"
"103878","559950",3,3.25,2,43.3333333333333,"Fail"
"103879","559950",4,0.375,0,43.3333333333333,"Fail"
"103880","559950",5,0.0416666666666667,0,43.3333333333333,"Fail"
"103881","559950",6,0.375,0,43.3333333333333,"Fail"
"103882","559950",7,0,0,43.3333333333333,"Fail"
"103883","559950",8,0.291666666666667,0,43.3333333333333,"Fail"
"103884","559950",9,0.0833333333333333,0,43.3333333333333,"Fail"
"103876","559950",10,0,0,43.3333333333333,"Fail"
"103885","560024",0,1.9,0,0,"Distinction"
"103886","560024",1,5.82608695652174,0,0,"Distinction"
"103888","560024",2,3.29166666666667,2,87.5,"Distinction"
"103889","560024",3,1.66666666666667,2,93,"Distinction"
"103890","560024",4,1.58333333333333,2,94.3333333333333,"Distinction"
"103891","560024",5,0.833333333333333,2,94,"Distinction"
"103892","560024",6,6.70833333333333,0,94,"Distinction"
"103893","560024",7,1.75,2,94,"Distinction"
"103894","560024",8,0.75,1,93.5454545454545,"Distinction"
"103895","560024",9,1.20833333333333,2,92.7692307692308,"Distinction"
"103887","560024",10,1.04166666666667,1,92.6428571428571,"Distinction"
"103896","560114",0,3.35714285714286,0,0,"Pass"
"103897","560114",1,40.3478260869565,1,70,"Pass"
"103899","560114",2,27.5416666666667,1,63.5,"Pass"
"103900","560114",3,13,2,75.75,"Pass"
"103901","560114",4,19.6666666666667,2,78.5,"Pass"
"103902","560114",5,20.9583333333333,2,74.375,"Pass"
"103903","560114",6,16.125,0,74.375,"Pass"
"103904","560114",7,8.04166666666667,2,72.7,"Pass"
"103905","560114",8,2.95833333333333,2,73.9166666666667,"Pass"
"103906","560114",9,4.70833333333333,1,71.9230769230769,"Pass"
"103898","560114",10,2.375,1,70.4285714285714,"Pass"
"103907","560179",0,2.63768115942029,0,0,"Pass"
"103908","560179",1,26.9565217391304,1,90,"Pass"
"103910","560179",2,17.8333333333333,1,90,"Pass"
"103911","560179",3,9.625,2,92,"Pass"
"103912","560179",4,10.4166666666667,2,94,"Pass"
"103913","560179",5,7.91666666666667,2,92.125,"Pass"
"103914","560179",6,16.25,0,92.125,"Pass"
"103915","560179",7,4.54166666666667,2,87.6,"Pass"
"103916","560179",8,1.66666666666667,1,86.7272727272727,"Pass"
"103917","560179",9,3.58333333333333,1,86.4166666666667,"Pass"
"103909","560179",10,8.66666666666667,1,85.3846153846154,"Pass"
"103918","560240",0,2.55737704918033,0,0,"Pass"
"103919","560240",1,15.7391304347826,1,69,"Pass"
"103921","560240",2,7.83333333333333,1,81,"Pass"
"103922","560240",3,3.875,2,84.75,"Pass"
"103923","560240",4,2.875,2,82.3333333333333,"Pass"
"103924","560240",5,4.83333333333333,2,82.25,"Pass"
"103925","560240",6,6.5,0,82.25,"Pass"
"103926","560240",7,3.33333333333333,2,82.3,"Pass"
"103927","560240",8,1.5,1,80.6363636363636,"Pass"
"103928","560240",9,1.70833333333333,2,80.3846153846154,"Pass"
"103920","560240",10,0.416666666666667,1,76.8571428571429,"Pass"
"103929","560260",0,3.42857142857143,0,0,"Pass"
"103930","560260",1,5.8695652173913,1,79,"Pass"
"103932","560260",2,3.33333333333333,1,81,"Pass"
"103933","560260",3,4.16666666666667,2,80.75,"Pass"
"103934","560260",4,1.70833333333333,2,80.8333333333333,"Pass"
"103935","560260",5,2.95833333333333,2,80.25,"Pass"
"103936","560260",6,2,0,80.25,"Pass"
"103937","560260",7,4.5,2,80,"Pass"
"103938","560260",8,0.125,1,80.0909090909091,"Pass"
"103939","560260",9,0.916666666666667,2,79.1666666666667,"Pass"
"103931","560260",10,0.583333333333333,1,76.6923076923077,"Pass"
"103940","560311",0,2.43661971830986,0,0,"Pass"
"103941","560311",1,10.695652173913,0,0,"Pass"
"103943","560311",2,15.4166666666667,2,94.5,"Pass"
"103944","560311",3,8.45833333333333,2,93.5,"Pass"
"103945","560311",4,3.04166666666667,2,93.5,"Pass"
"103946","560311",5,12.25,2,93.875,"Pass"
"103947","560311",6,9.16666666666667,0,93.875,"Pass"
"103948","560311",7,8.95833333333333,2,94.3,"Pass"
"103949","560311",8,2.83333333333333,1,94.0909090909091,"Pass"
"103950","560311",9,7.20833333333333,2,92.6923076923077,"Pass"
"103942","560311",10,6.91666666666667,1,91.2857142857143,"Pass"
"103951","560347",0,1.33333333333333,0,0,"Pass"
"103952","560347",1,10.1304347826087,1,72,"Pass"
"103954","560347",2,14.9583333333333,1,66,"Pass"
"103955","560347",3,4.41666666666667,2,74.75,"Pass"
"103956","560347",4,4.45833333333333,2,78.3333333333333,"Pass"
"103957","560347",5,4.04166666666667,2,75.25,"Pass"
"103958","560347",6,5.125,0,75.25,"Pass"
"103959","560347",7,10.7083333333333,2,75.1,"Pass"
"103960","560347",8,4.20833333333333,2,74.8333333333333,"Pass"
"103961","560347",9,4.20833333333333,1,74.6923076923077,"Pass"
"103953","560347",10,2.45833333333333,1,74.9285714285714,"Pass"
"103962","560381",0,2.3125,0,0,"Pass"
"103963","560381",1,13.5217391304348,0,0,"Pass"
"103965","560381",2,12.8333333333333,2,87,"Pass"
"103966","560381",3,7.5,2,92.25,"Pass"
"103967","560381",4,4.70833333333333,2,91.8333333333333,"Pass"
"103968","560381",5,6.33333333333333,2,81,"Pass"
"103969","560381",6,13.9583333333333,0,81,"Pass"
"103970","560381",7,10,2,81.4,"Pass"
"103971","560381",8,1.375,1,80.5454545454545,"Pass"
"103972","560381",9,5.5,2,79.1538461538462,"Pass"
"103964","560381",10,7.58333333333333,1,78.0714285714286,"Pass"
"103973","560391",0,2.83333333333333,0,0,"Pass"
"103974","560391",1,11.4347826086957,0,0,"Pass"
"103976","560391",2,6.33333333333333,2,94.5,"Pass"
"103977","560391",3,5.375,2,95.5,"Pass"
"103978","560391",4,3.70833333333333,2,97,"Pass"
"103979","560391",5,5.45833333333333,1,88.1428571428571,"Pass"
"103980","560391",6,7.70833333333333,1,87.875,"Pass"
"103981","560391",7,10.2083333333333,2,88.3,"Pass"
"103982","560391",8,2.25,1,89.3636363636364,"Pass"
