"","id_student","code_presentation","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"66141","503497","2013B",7,4.16666666666667,2,96.5,"Distinction"
"66142","503497","2013B",8,4.25,1,96.0909090909091,"Distinction"
"66143","503497","2013B",9,0.583333333333333,0,96.0909090909091,"Distinction"
"66135","503497","2013B",10,3.04166666666667,1,93.6666666666667,"Distinction"
"66144","503731","2013B",0,0,0,0,"Fail"
"66145","503731","2013B",1,3.8695652173913,0,0,"Fail"
"66147","503731","2013B",2,3.75,2,76,"Fail"
"66148","503731","2013B",3,0.208333333333333,0,76,"Fail"
"66149","503731","2013B",4,0,0,76,"Fail"
"66150","503731","2013B",5,0,0,76,"Fail"
"66151","503731","2013B",6,0,0,76,"Fail"
"66152","503731","2013B",7,0,0,76,"Fail"
"66153","503731","2013B",8,0,0,76,"Fail"
"66154","503731","2013B",9,0,0,76,"Fail"
"66146","503731","2013B",10,0,0,76,"Fail"
"66155","503926","2013B",0,3.94117647058824,0,0,"Pass"
"66156","503926","2013B",1,3.47826086956522,0,0,"Pass"
"66158","503926","2013B",2,3.875,2,51,"Pass"
"66159","503926","2013B",3,3.875,2,53.75,"Pass"
"66160","503926","2013B",4,4.375,2,46,"Pass"
"66161","503926","2013B",5,5.45833333333333,2,53,"Pass"
"66162","503926","2013B",6,5.66666666666667,0,53,"Pass"
"66163","503926","2013B",7,4.45833333333333,2,54.5,"Pass"
"66164","503926","2013B",8,0.833333333333333,1,52.5454545454545,"Pass"
"66165","503926","2013B",9,1.41666666666667,1,50.1666666666667,"Pass"
"66157","503926","2013B",10,0.875,1,49.5384615384615,"Pass"
"66166","504819","2013B",0,2.16666666666667,0,0,"Fail"
"66167","504819","2013B",1,4.43478260869565,1,50,"Fail"
"66169","504819","2013B",2,7.875,1,48.5,"Fail"
"66170","504819","2013B",3,1.54166666666667,2,57.75,"Fail"
"66171","504819","2013B",4,5.83333333333333,2,58.5,"Fail"
"66172","504819","2013B",5,6.20833333333333,2,61.625,"Fail"
"66173","504819","2013B",6,6,0,61.625,"Fail"
"66174","504819","2013B",7,6.45833333333333,2,61.2,"Fail"
"66175","504819","2013B",8,5.125,1,60.7272727272727,"Fail"
"66176","504819","2013B",9,2.91666666666667,2,60.1538461538462,"Fail"
"66168","504819","2013B",10,2.41666666666667,1,58.5714285714286,"Fail"
"66177","505311","2013B",0,1.95238095238095,0,0,"Pass"
"66178","505311","2013B",1,5.39130434782609,1,67,"Pass"
"66180","505311","2013B",2,7.70833333333333,1,67,"Pass"
"66181","505311","2013B",3,5.875,3,74.8,"Pass"
"66182","505311","2013B",4,6.45833333333333,1,77.1666666666667,"Pass"
"66183","505311","2013B",5,6.08333333333333,2,77.25,"Pass"
"66184","505311","2013B",6,6.5,0,77.25,"Pass"
"66185","505311","2013B",7,4.33333333333333,2,69.9,"Pass"
"66186","505311","2013B",8,3.08333333333333,1,70.6363636363636,"Pass"
"66187","505311","2013B",9,1,2,70.0769230769231,"Pass"
"66179","505311","2013B",10,0.833333333333333,1,70.7857142857143,"Pass"
"66188","505579","2013B",0,2.13333333333333,0,0,"Pass"
"66189","505579","2013B",1,10.6521739130435,0,0,"Pass"
"66191","505579","2013B",2,4.875,2,65,"Pass"
"66192","505579","2013B",3,4.70833333333333,2,69.75,"Pass"
"66193","505579","2013B",4,4.29166666666667,2,68.1666666666667,"Pass"
"66194","505579","2013B",5,2.70833333333333,2,67.5,"Pass"
"66195","505579","2013B",6,4.45833333333333,0,67.5,"Pass"
"66196","505579","2013B",7,8.04166666666667,2,66.7,"Pass"
"66197","505579","2013B",8,2.20833333333333,1,66.9090909090909,"Pass"
"66198","505579","2013B",9,5.16666666666667,2,61.8461538461538,"Pass"
"66190","505579","2013B",10,0.208333333333333,1,60.7857142857143,"Pass"
"66199","506056","2013B",0,1.5,0,0,"Fail"
"66200","506056","2013B",1,3,0,0,"Fail"
"66202","506056","2013B",2,7.125,2,73,"Fail"
"66203","506056","2013B",3,4.25,2,70.25,"Fail"
"66204","506056","2013B",4,1.04166666666667,2,71.5,"Fail"
"66205","506056","2013B",5,1.20833333333333,0,71.5,"Fail"
"66206","506056","2013B",6,0,0,71.5,"Fail"
"66207","506056","2013B",7,0,0,71.5,"Fail"
"66208","506056","2013B",8,0,0,71.5,"Fail"
"66209","506056","2013B",9,0,0,71.5,"Fail"
"66201","506056","2013B",10,0,0,71.5,"Fail"
"66210","506767","2013B",0,1.6875,0,0,"Fail"
"66211","506767","2013B",1,5.08695652173913,0,0,"Fail"
"66213","506767","2013B",2,5.83333333333333,2,68.5,"Fail"
"66214","506767","2013B",3,4.25,2,71.75,"Fail"
"66215","506767","2013B",4,2.83333333333333,2,73.5,"Fail"
"66216","506767","2013B",5,2.29166666666667,2,70,"Fail"
"66217","506767","2013B",6,1.04166666666667,0,70,"Fail"
"66218","506767","2013B",7,3.79166666666667,2,69.4,"Fail"
"66219","506767","2013B",8,0,0,69.4,"Fail"
"66220","506767","2013B",9,3.83333333333333,2,64.4166666666667,"Fail"
"66212","506767","2013B",10,1.04166666666667,1,61.5384615384615,"Fail"
"66221","506785","2013B",0,1.93333333333333,0,0,"Pass"
"66222","506785","2013B",1,7.56521739130435,0,0,"Pass"
"66224","506785","2013B",2,3.125,2,52,"Pass"
"66225","506785","2013B",3,5.66666666666667,2,61.75,"Pass"
"66226","506785","2013B",4,3.125,2,52.8333333333333,"Pass"
"66227","506785","2013B",5,3.04166666666667,2,50.625,"Pass"
"66228","506785","2013B",6,2.95833333333333,0,50.625,"Pass"
"66229","506785","2013B",7,7.04166666666667,2,51.7,"Pass"
"66230","506785","2013B",8,3.04166666666667,1,51.8181818181818,"Pass"
"66231","506785","2013B",9,1.75,2,51.3076923076923,"Pass"
"66223","506785","2013B",10,0.708333333333333,1,50.6428571428571,"Pass"
"66232","507730","2013B",0,0,0,0,"Fail"
"66233","507730","2013B",1,0,0,0,"Fail"
"66235","507730","2013B",2,1.20833333333333,1,17,"Fail"
"66236","507730","2013B",3,0.625,1,11.5,"Fail"
"66237","507730","2013B",4,0,0,11.5,"Fail"
"66238","507730","2013B",5,0,0,11.5,"Fail"
"66239","507730","2013B",6,0,0,11.5,"Fail"
"66240","507730","2013B",7,0,0,11.5,"Fail"
"66241","507730","2013B",8,0,0,11.5,"Fail"
"66242","507730","2013B",9,0,0,11.5,"Fail"
"66234","507730","2013B",10,0,0,11.5,"Fail"
"66243","508934","2013B",0,2.71739130434783,0,0,"Pass"
"66244","508934","2013B",1,15.0434782608696,0,0,"Pass"
"66246","508934","2013B",2,9,2,86.5,"Pass"
"66247","508934","2013B",3,2.75,2,84.75,"Pass"
"66248","508934","2013B",4,5.58333333333333,2,83,"Pass"
"66249","508934","2013B",5,5.5,2,84.25,"Pass"
"66250","508934","2013B",6,10.5416666666667,0,84.25,"Pass"
"66251","508934","2013B",7,4.375,2,79.6,"Pass"
"66252","508934","2013B",8,4.5,1,79.4545454545455,"Pass"
"66253","508934","2013B",9,3.33333333333333,2,78.2307692307692,"Pass"
"66245","508934","2013B",10,5.25,1,76.2857142857143,"Pass"
"66254","509873","2013B",0,1.31428571428571,0,0,"Fail"
"66255","509873","2013B",1,1.17391304347826,0,0,"Fail"
"66257","509873","2013B",2,0.666666666666667,1,47,"Fail"
"66258","509873","2013B",3,0,0,47,"Fail"
"66259","509873","2013B",4,0,0,47,"Fail"
"66260","509873","2013B",5,0,0,47,"Fail"
"66261","509873","2013B",6,0,0,47,"Fail"
"66262","509873","2013B",7,0,0,47,"Fail"
"66263","509873","2013B",8,0,0,47,"Fail"
"66264","509873","2013B",9,0,0,47,"Fail"
"66256","509873","2013B",10,0,0,47,"Fail"
"66265","510195","2013B",0,3.58333333333333,0,0,"Pass"
"66266","510195","2013B",1,12.5217391304348,1,84,"Pass"
"66268","510195","2013B",2,18.0833333333333,1,88.5,"Pass"
"66269","510195","2013B",3,19.875,2,89.25,"Pass"
"66270","510195","2013B",4,9.45833333333333,2,87.1666666666667,"Pass"
"66271","510195","2013B",5,6.83333333333333,2,87,"Pass"
"66272","510195","2013B",6,2.29166666666667,0,87,"Pass"
"66273","510195","2013B",7,8.5,2,87.1,"Pass"
"66274","510195","2013B",8,2.58333333333333,1,86.7272727272727,"Pass"
"66275","510195","2013B",9,5.25,1,85.8333333333333,"Pass"
"66267","510195","2013B",10,8.04166666666667,1,84.1538461538462,"Pass"
"66276","511109","2013B",0,0,0,0,"Fail"
"66277","511109","2013B",1,0,0,0,"Fail"
"66279","511109","2013B",2,0,0,0,"Fail"
"66280","511109","2013B",3,0,0,0,"Fail"
"66281","511109","2013B",4,0,0,0,"Fail"
"66282","511109","2013B",5,0,0,0,"Fail"
"66283","511109","2013B",6,0,0,0,"Fail"
"66284","511109","2013B",7,0,0,0,"Fail"
"66285","511109","2013B",8,0,0,0,"Fail"
"66286","511109","2013B",9,0,0,0,"Fail"
"66278","511109","2013B",10,0,0,0,"Fail"
"66287","511271","2013B",0,0,0,0,"Fail"
"66288","511271","2013B",1,0.0434782608695652,0,0,"Fail"
"66290","511271","2013B",2,0,0,0,"Fail"
"66291","511271","2013B",3,0,0,0,"Fail"
"66292","511271","2013B",4,0,0,0,"Fail"
"66293","511271","2013B",5,0,0,0,"Fail"
"66294","511271","2013B",6,0,0,0,"Fail"
"66295","511271","2013B",7,0,0,0,"Fail"
"66296","511271","2013B",8,0,0,0,"Fail"
"66297","511271","2013B",9,0,0,0,"Fail"
"66289","511271","2013B",10,0,0,0,"Fail"
"66298","511544","2013B",0,2.33333333333333,2,61,"Fail"
"66299","511544","2013B",1,0,0,61,"Fail"
"66301","511544","2013B",2,0,0,61,"Fail"
"66302","511544","2013B",3,0,0,61,"Fail"
"66303","511544","2013B",4,0,0,61,"Fail"
"66304","511544","2013B",5,0,0,61,"Fail"
"66305","511544","2013B",6,0,0,61,"Fail"
"66306","511544","2013B",7,0,0,61,"Fail"
"66307","511544","2013B",8,0,0,61,"Fail"
"66308","511544","2013B",9,0,0,61,"Fail"
"66300","511544","2013B",10,0,0,61,"Fail"
"66309","511576","2013B",0,3.825,0,0,"Fail"
"66310","511576","2013B",1,6.04347826086957,0,0,"Fail"
"66312","511576","2013B",2,5,2,61.5,"Fail"
"66313","511576","2013B",3,1.29166666666667,2,63.25,"Fail"
"66314","511576","2013B",4,3.08333333333333,2,64.1666666666667,"Fail"
"66315","511576","2013B",5,2.41666666666667,2,53.625,"Fail"
"66316","511576","2013B",6,2.875,0,53.625,"Fail"
"66317","511576","2013B",7,1.75,1,49.4444444444444,"Fail"
"66318","511576","2013B",8,0,0,49.4444444444444,"Fail"
"66319","511576","2013B",9,0.0833333333333333,0,49.4444444444444,"Fail"
"66311","511576","2013B",10,0,0,49.4444444444444,"Fail"
"66320","511949","2013B",0,1.7,0,0,"Fail"
"66321","511949","2013B",1,6.65217391304348,0,0,"Fail"
"66323","511949","2013B",2,14.2083333333333,2,87,"Fail"
"66324","511949","2013B",3,5.58333333333333,2,81.5,"Fail"
"66325","511949","2013B",4,3.5,2,82.8333333333333,"Fail"
"66326","511949","2013B",5,3.20833333333333,1,80.7142857142857,"Fail"
"66327","511949","2013B",6,5.79166666666667,1,76.875,"Fail"
"66328","511949","2013B",7,0.0833333333333333,0,76.875,"Fail"
"66329","511949","2013B",8,0.958333333333333,1,73.8888888888889,"Fail"
"66330","511949","2013B",9,0,0,73.8888888888889,"Fail"
"66322","511949","2013B",10,0,0,73.8888888888889,"Fail"
"66331","512080","2013B",0,1.625,0,0,"Pass"
"66332","512080","2013B",1,4.52173913043478,0,0,"Pass"
"66334","512080","2013B",2,3.41666666666667,2,77,"Pass"
"66335","512080","2013B",3,6.875,2,72.5,"Pass"
"66336","512080","2013B",4,3.375,2,74.1666666666667,"Pass"
"66337","512080","2013B",5,4.625,2,76.125,"Pass"
"66338","512080","2013B",6,1.04166666666667,0,76.125,"Pass"
"66339","512080","2013B",7,3,2,76.4,"Pass"
"66340","512080","2013B",8,1.625,0,76.4,"Pass"
"66341","512080","2013B",9,1.29166666666667,0,76.4,"Pass"
"66333","512080","2013B",10,0.625,1,72.4545454545455,"Pass"
"66342","512861","2013B",0,1.77049180327869,0,0,"Pass"
"66343","512861","2013B",1,9.04347826086956,1,77,"Pass"
"66345","512861","2013B",2,8.45833333333333,1,82,"Pass"
"66346","512861","2013B",3,4.125,2,82.75,"Pass"
"66347","512861","2013B",4,4.25,2,80.5,"Pass"
"66348","512861","2013B",5,6.83333333333333,2,79.125,"Pass"
"66349","512861","2013B",6,14.9583333333333,0,79.125,"Pass"
"66350","512861","2013B",7,6.70833333333333,2,79.8,"Pass"
"66351","512861","2013B",8,3.08333333333333,1,77.3636363636364,"Pass"
"66352","512861","2013B",9,6.70833333333333,2,75.9230769230769,"Pass"
"66344","512861","2013B",10,4.875,1,73.5,"Pass"
"66353","513396","2013B",0,2.2,0,0,"Fail"
"66354","513396","2013B",1,0.695652173913043,0,0,"Fail"
"66356","513396","2013B",2,5.70833333333333,2,52,"Fail"
"66357","513396","2013B",3,3.83333333333333,2,56.5,"Fail"
"66358","513396","2013B",4,1.20833333333333,0,56.5,"Fail"
"66359","513396","2013B",5,1.04166666666667,2,53.1666666666667,"Fail"
"66360","513396","2013B",6,0,0,53.1666666666667,"Fail"
"66361","513396","2013B",7,4.41666666666667,2,54.25,"Fail"
"66362","513396","2013B",8,0.458333333333333,1,52.8888888888889,"Fail"
"66363","513396","2013B",9,0.25,1,51,"Fail"
"66355","513396","2013B",10,1.33333333333333,0,51,"Fail"
"66364","513773","2013B",0,1.38461538461538,0,0,"Pass"
"66365","513773","2013B",1,2.8695652173913,0,0,"Pass"
"66367","513773","2013B",2,2.125,2,56.5,"Pass"
"66368","513773","2013B",3,3.41666666666667,2,60.25,"Pass"
"66369","513773","2013B",4,5.83333333333333,2,61.5,"Pass"
"66370","513773","2013B",5,2,2,61.125,"Pass"
"66371","513773","2013B",6,4.25,0,61.125,"Pass"
"66372","513773","2013B",7,0.458333333333333,0,61.125,"Pass"
"66373","513773","2013B",8,1.79166666666667,1,56.4444444444444,"Pass"
"66374","513773","2013B",9,1.375,1,53.8,"Pass"
"66366","513773","2013B",10,2.41666666666667,1,53.3636363636364,"Pass"
"66375","513854","2013B",0,2.00751879699248,0,0,"Pass"
"66376","513854","2013B",1,26.2608695652174,1,88,"Pass"
"66378","513854","2013B",2,21.7916666666667,1,79,"Pass"
"66379","513854","2013B",3,12.2916666666667,2,85.75,"Pass"
"66380","513854","2013B",4,17.0416666666667,2,86.8333333333333,"Pass"
"66381","513854","2013B",5,10.3333333333333,2,85.25,"Pass"
"66382","513854","2013B",6,19.875,0,85.25,"Pass"
"66383","513854","2013B",7,13.125,2,83.5,"Pass"
"66384","513854","2013B",8,4.66666666666667,1,82.4545454545455,"Pass"
"66385","513854","2013B",9,5.20833333333333,2,80.1538461538462,"Pass"
"66377","513854","2013B",10,3.79166666666667,1,78.8571428571429,"Pass"
"66386","514300","2013B",0,1.78947368421053,0,0,"Pass"
"66387","514300","2013B",1,3.82608695652174,0,0,"Pass"
"66389","514300","2013B",2,1.70833333333333,2,49,"Pass"
"66390","514300","2013B",3,3.54166666666667,2,50.75,"Pass"
"66391","514300","2013B",4,3.20833333333333,2,48,"Pass"
"66392","514300","2013B",5,2.66666666666667,2,46.625,"Pass"
"66393","514300","2013B",6,0.416666666666667,0,46.625,"Pass"
"66394","514300","2013B",7,2.41666666666667,2,48.5,"Pass"
"66395","514300","2013B",8,0.0833333333333333,0,48.5,"Pass"
"66396","514300","2013B",9,1.79166666666667,1,45.9090909090909,"Pass"
"66388","514300","2013B",10,0,1,44.6666666666667,"Pass"
"66397","514633","2013B",0,0,0,0,"Fail"
"66398","514633","2013B",1,11.7826086956522,0,0,"Fail"
"66400","514633","2013B",2,5.95833333333333,2,36,"Fail"
"66401","514633","2013B",3,1.91666666666667,2,39.5,"Fail"
"66402","514633","2013B",4,0,0,39.5,"Fail"
"66403","514633","2013B",5,0,0,39.5,"Fail"
"66404","514633","2013B",6,0,0,39.5,"Fail"
"66405","514633","2013B",7,0,0,39.5,"Fail"
"66406","514633","2013B",8,0,0,39.5,"Fail"
"66407","514633","2013B",9,0,0,39.5,"Fail"
"66399","514633","2013B",10,0,0,39.5,"Fail"
"66408","515046","2013B",0,1.93846153846154,0,0,"Pass"
"66409","515046","2013B",1,14.695652173913,1,81,"Pass"
"66411","515046","2013B",2,6.04166666666667,1,77,"Pass"
"66412","515046","2013B",3,4.83333333333333,2,82.75,"Pass"
"66413","515046","2013B",4,4.91666666666667,2,85.8333333333333,"Pass"
"66414","515046","2013B",5,6.91666666666667,2,87,"Pass"
"66415","515046","2013B",6,12.9166666666667,0,87,"Pass"
"66416","515046","2013B",7,8.16666666666667,2,85.8,"Pass"
"66417","515046","2013B",8,5.41666666666667,1,86.5454545454545,"Pass"
"66418","515046","2013B",9,5.83333333333333,2,85.6923076923077,"Pass"
"66410","515046","2013B",10,3.125,1,85.4285714285714,"Pass"
"66419","515170","2013B",0,2.47058823529412,0,0,"Fail"
"66420","515170","2013B",1,17.7391304347826,0,0,"Fail"
"66422","515170","2013B",2,9.125,2,71.5,"Fail"
"66423","515170","2013B",3,4.79166666666667,2,74,"Fail"
"66424","515170","2013B",4,4.08333333333333,2,69.3333333333333,"Fail"
"66425","515170","2013B",5,5.04166666666667,1,69,"Fail"
"66426","515170","2013B",6,12,1,67.875,"Fail"
"66427","515170","2013B",7,9.70833333333333,2,67.1,"Fail"
"66428","515170","2013B",8,1.875,1,65.8181818181818,"Fail"
"66429","515170","2013B",9,5,0,65.8181818181818,"Fail"
"66421","515170","2013B",10,0.291666666666667,1,63.5,"Fail"
"66430","515595","2013B",0,1.84615384615385,0,0,"Pass"
"66431","515595","2013B",1,10.2608695652174,1,99,"Pass"
"66433","515595","2013B",2,4.79166666666667,1,89.5,"Pass"
"66434","515595","2013B",3,4.29166666666667,2,88,"Pass"
"66435","515595","2013B",4,7.25,2,82.1666666666667,"Pass"
"66436","515595","2013B",5,10.5,2,78.375,"Pass"
"66437","515595","2013B",6,13.3333333333333,0,78.375,"Pass"
"66438","515595","2013B",7,2.5,2,72.6,"Pass"
"66439","515595","2013B",8,0.958333333333333,1,69,"Pass"
"66440","515595","2013B",9,4.66666666666667,2,66.0769230769231,"Pass"
"66432","515595","2013B",10,3.75,1,64.3571428571429,"Pass"
"66441","515903","2013B",0,1.92452830188679,0,0,"Pass"
"66442","515903","2013B",1,11.2173913043478,1,71,"Pass"
"66444","515903","2013B",2,4.875,1,75.5,"Pass"
"66445","515903","2013B",3,3.45833333333333,2,80.75,"Pass"
"66446","515903","2013B",4,4,2,81.6666666666667,"Pass"
"66447","515903","2013B",5,5.625,2,81.5,"Pass"
"66448","515903","2013B",6,7.33333333333333,0,81.5,"Pass"
"66449","515903","2013B",7,5.29166666666667,2,81.8,"Pass"
"66450","515903","2013B",8,2.16666666666667,1,80.6363636363636,"Pass"
"66451","515903","2013B",9,1.91666666666667,2,80.4615384615385,"Pass"
"66443","515903","2013B",10,3.20833333333333,1,78.8571428571429,"Pass"
"66452","515945","2013B",0,1.53623188405797,0,0,"Distinction"
"66453","515945","2013B",1,10.1304347826087,0,0,"Distinction"
"66455","515945","2013B",2,5.25,2,90.5,"Distinction"
"66456","515945","2013B",3,3.79166666666667,2,87.75,"Distinction"
"66457","515945","2013B",4,1.875,2,91,"Distinction"
"66458","515945","2013B",5,3.75,2,92.125,"Distinction"
"66459","515945","2013B",6,5.625,0,92.125,"Distinction"
"66460","515945","2013B",7,5.875,2,92.4,"Distinction"
"66461","515945","2013B",8,1.83333333333333,1,93.0909090909091,"Distinction"
"66462","515945","2013B",9,4.04166666666667,2,92.0769230769231,"Distinction"
"66454","515945","2013B",10,2.20833333333333,1,91.7142857142857,"Distinction"
"66463","516010","2013B",0,1.11111111111111,0,0,"Pass"
"66464","516010","2013B",1,6.39130434782609,0,0,"Pass"
"66466","516010","2013B",2,7.83333333333333,2,70,"Pass"
"66467","516010","2013B",3,5.33333333333333,1,71.6666666666667,"Pass"
"66468","516010","2013B",4,2.5,3,69.3333333333333,"Pass"
"66469","516010","2013B",5,2.5,2,66.375,"Pass"
"66470","516010","2013B",6,10.25,0,66.375,"Pass"
"66471","516010","2013B",7,5.41666666666667,2,67.9,"Pass"
"66472","516010","2013B",8,3.25,0,67.9,"Pass"
"66473","516010","2013B",9,0.791666666666667,1,64.2727272727273,"Pass"
"66465","516010","2013B",10,2.625,1,63.3333333333333,"Pass"
"66474","516281","2013B",0,1.67741935483871,0,0,"Fail"
"66475","516281","2013B",1,2.73913043478261,1,66,"Fail"
"66477","516281","2013B",2,5.45833333333333,1,64.5,"Fail"
"66478","516281","2013B",3,4.625,2,76.25,"Fail"
"66479","516281","2013B",4,7.83333333333333,2,68.3333333333333,"Fail"
"66480","516281","2013B",5,3.33333333333333,2,69.5,"Fail"
"66481","516281","2013B",6,0.416666666666667,0,69.5,"Fail"
"66482","516281","2013B",7,0.375,0,69.5,"Fail"
"66483","516281","2013B",8,0,0,69.5,"Fail"
"66484","516281","2013B",9,0,0,69.5,"Fail"
"66476","516281","2013B",10,0.0416666666666667,0,69.5,"Fail"
"66485","516398","2013B",0,1.85714285714286,0,0,"Pass"
"66486","516398","2013B",1,7.43478260869565,0,0,"Pass"
"66488","516398","2013B",2,11.2916666666667,2,48,"Pass"
"66489","516398","2013B",3,7.29166666666667,2,60.75,"Pass"
"66490","516398","2013B",4,2.125,2,64,"Pass"
"66491","516398","2013B",5,5,2,62.125,"Pass"
"66492","516398","2013B",6,4.20833333333333,0,62.125,"Pass"
"66493","516398","2013B",7,2.125,1,58.8888888888889,"Pass"
"66494","516398","2013B",8,1.33333333333333,1,60.2,"Pass"
"66495","516398","2013B",9,3.25,2,57,"Pass"
"66487","516398","2013B",10,0.75,1,56.3846153846154,"Pass"
"66496","516450","2013B",0,2.61538461538462,4,89,"Distinction"
"66497","516450","2013B",1,1.1304347826087,0,89,"Distinction"
"66499","516450","2013B",2,3.04166666666667,0,89,"Distinction"
"66500","516450","2013B",3,1.79166666666667,0,89,"Distinction"
"66501","516450","2013B",4,7.83333333333333,2,88.3333333333333,"Distinction"
"66502","516450","2013B",5,8.625,2,89.5,"Distinction"
"66503","516450","2013B",6,13.2083333333333,0,89.5,"Distinction"
"66504","516450","2013B",7,6.54166666666667,2,90.6,"Distinction"
"66505","516450","2013B",8,3.45833333333333,1,88.1818181818182,"Distinction"
"66506","516450","2013B",9,3.625,2,85.9230769230769,"Distinction"
"66498","516450","2013B",10,2.25,1,85.3571428571429,"Distinction"
"66507","517646","2013B",0,2.40909090909091,0,0,"Pass"
"66508","517646","2013B",1,13.0434782608696,0,0,"Pass"
"66510","517646","2013B",2,11.875,2,62.5,"Pass"
"66511","517646","2013B",3,6.04166666666667,2,67.75,"Pass"
"66512","517646","2013B",4,5.83333333333333,2,69.3333333333333,"Pass"
"66513","517646","2013B",5,10.125,2,66.875,"Pass"
"66514","517646","2013B",6,29.125,0,66.875,"Pass"
"66515","517646","2013B",7,4.91666666666667,2,69.3,"Pass"
"66516","517646","2013B",8,4.33333333333333,1,68.2727272727273,"Pass"
"66517","517646","2013B",9,6.375,2,67.2307692307692,"Pass"
"66509","517646","2013B",10,2.04166666666667,1,65.9285714285714,"Pass"
"66518","518097","2013B",0,1,0,0,"Fail"
"66519","518097","2013B",1,12.9130434782609,0,0,"Fail"
"66521","518097","2013B",2,5.25,2,51.5,"Fail"
"66522","518097","2013B",3,5,2,58,"Fail"
"66523","518097","2013B",4,3.04166666666667,1,57.6,"Fail"
"66524","518097","2013B",5,1.45833333333333,2,52.5,"Fail"
"66525","518097","2013B",6,0,0,52.5,"Fail"
"66526","518097","2013B",7,0,0,52.5,"Fail"
"66527","518097","2013B",8,0,0,52.5,"Fail"
"66528","518097","2013B",9,0,0,52.5,"Fail"
"66520","518097","2013B",10,0,0,52.5,"Fail"
"66529","518349","2013B",0,2.64516129032258,0,0,"Pass"
"66530","518349","2013B",1,24.304347826087,0,0,"Pass"
"66532","518349","2013B",2,22.2916666666667,2,60,"Pass"
"66533","518349","2013B",3,15.1666666666667,2,69.75,"Pass"
"66534","518349","2013B",4,13.5833333333333,2,73.5,"Pass"
"66535","518349","2013B",5,13.3333333333333,2,71,"Pass"
"66536","518349","2013B",6,20.6666666666667,0,71,"Pass"
"66537","518349","2013B",7,7.45833333333333,2,71,"Pass"
"66538","518349","2013B",8,3.625,1,68.8181818181818,"Pass"
"66539","518349","2013B",9,6.33333333333333,2,67.5384615384615,"Pass"
"66531","518349","2013B",10,8.79166666666667,1,65.5714285714286,"Pass"
"66540","518436","2013B",0,3.68,0,0,"Pass"
"66541","518436","2013B",1,8.26086956521739,0,0,"Pass"
"66543","518436","2013B",2,7.70833333333333,2,87,"Pass"
"66544","518436","2013B",3,7.25,2,89.5,"Pass"
"66545","518436","2013B",4,3.83333333333333,2,85.6666666666667,"Pass"
"66546","518436","2013B",5,4.04166666666667,2,85.25,"Pass"
"66547","518436","2013B",6,4.04166666666667,0,85.25,"Pass"
"66548","518436","2013B",7,11.6666666666667,2,84.6,"Pass"
"66549","518436","2013B",8,4.16666666666667,1,85,"Pass"
"66550","518436","2013B",9,2.75,0,85,"Pass"
"66542","518436","2013B",10,2.41666666666667,1,84,"Pass"
"66551","519094","2013B",0,1.64285714285714,0,0,"Pass"
"66552","519094","2013B",1,6.91304347826087,0,0,"Pass"
"66554","519094","2013B",2,1.375,2,65,"Pass"
"66555","519094","2013B",3,14.0833333333333,1,65.3333333333333,"Pass"
"66556","519094","2013B",4,13.9166666666667,2,64,"Pass"
"66557","519094","2013B",5,16.0416666666667,0,64,"Pass"
"66558","519094","2013B",6,19.0416666666667,0,64,"Pass"
"66559","519094","2013B",7,13.375,2,62.1428571428571,"Pass"
"66560","519094","2013B",8,7.75,1,61.625,"Pass"
"66561","519094","2013B",9,12.6666666666667,1,59.4444444444444,"Pass"
"66553","519094","2013B",10,10.125,1,57.7,"Pass"
"66562","519102","2013B",0,2.875,0,0,"Fail"
"66563","519102","2013B",1,17.9130434782609,0,0,"Fail"
"66565","519102","2013B",2,18,2,70,"Fail"
"66566","519102","2013B",3,7.79166666666667,2,77.75,"Fail"
"66567","519102","2013B",4,14.3333333333333,2,77.3333333333333,"Fail"
"66568","519102","2013B",5,13.2916666666667,2,66.75,"Fail"
"66569","519102","2013B",6,16.4166666666667,0,66.75,"Fail"
"66570","519102","2013B",7,11.7083333333333,2,58.3,"Fail"
"66571","519102","2013B",8,2.04166666666667,1,58.8181818181818,"Fail"
"66572","519102","2013B",9,2.16666666666667,0,58.8181818181818,"Fail"
"66564","519102","2013B",10,2.29166666666667,1,56.6666666666667,"Fail"
"66573","52014","2013B",0,0,0,0,"Fail"
"66574","52014","2013B",1,2.60869565217391,0,0,"Fail"
"66576","52014","2013B",2,0.708333333333333,2,67,"Fail"
"66577","52014","2013B",3,2.95833333333333,2,64.25,"Fail"
"66578","52014","2013B",4,0.875,2,56.3333333333333,"Fail"
"66579","52014","2013B",5,1.54166666666667,1,52.1428571428571,"Fail"
"66580","52014","2013B",6,0.166666666666667,1,45.625,"Fail"
"66581","52014","2013B",7,4.45833333333333,2,42.1,"Fail"
"66582","52014","2013B",8,0.0416666666666667,0,42.1,"Fail"
"66583","52014","2013B",9,1,1,39.5454545454545,"Fail"
"66575","52014","2013B",10,0.166666666666667,1,37.3333333333333,"Fail"
"66584","520400","2013B",0,0,1,77,"Fail"
"66585","520400","2013B",1,0,0,77,"Fail"
"66587","520400","2013B",2,1,0,77,"Fail"
"66588","520400","2013B",3,6.5,2,70.3333333333333,"Fail"
"66589","520400","2013B",4,3.79166666666667,2,66,"Fail"
"66590","520400","2013B",5,8.25,2,66.2857142857143,"Fail"
