"","id_student","code_presentation","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"12368","556992","2013B",2,2.5,1,65,"Pass"
"12369","556992","2013B",3,1.20833333333333,1,63.3333333333333,"Pass"
"12370","556992","2013B",4,1.29166666666667,1,63.25,"Pass"
"12371","556992","2013B",5,0.791666666666667,1,66.6,"Pass"
"12372","556992","2013B",6,0.5,2,67.4285714285714,"Pass"
"12373","556992","2013B",7,0.791666666666667,2,65.3333333333333,"Pass"
"12374","556992","2013B",8,0.5,2,64.0909090909091,"Pass"
"12375","556992","2013B",9,0.0416666666666667,0,64.0909090909091,"Pass"
"12367","556992","2013B",10,0.416666666666667,0,64.0909090909091,"Pass"
"12376","556997","2013B",0,3.72727272727273,0,0,"Pass"
"12377","556997","2013B",1,5.34782608695652,1,85,"Pass"
"12379","556997","2013B",2,3.20833333333333,1,83,"Pass"
"12380","556997","2013B",3,1.125,1,88.6666666666667,"Pass"
"12381","556997","2013B",4,1.91666666666667,1,89.5,"Pass"
"12382","556997","2013B",5,1.08333333333333,1,87.6,"Pass"
"12383","556997","2013B",6,1.125,1,89.6666666666667,"Pass"
"12384","556997","2013B",7,2.16666666666667,2,88.125,"Pass"
"12385","556997","2013B",8,1.25,2,88.4,"Pass"
"12386","556997","2013B",9,0.375,0,88.4,"Pass"
"12378","556997","2013B",10,0.833333333333333,0,88.4,"Pass"
"12387","556999","2013B",0,1,0,0,"Pass"
"12388","556999","2013B",1,2.17391304347826,1,82,"Pass"
"12390","556999","2013B",2,1.08333333333333,0,82,"Pass"
"12391","556999","2013B",3,1.66666666666667,2,85.3333333333333,"Pass"
"12392","556999","2013B",4,1,1,84,"Pass"
"12393","556999","2013B",5,1,1,87.2,"Pass"
"12394","556999","2013B",6,0.166666666666667,2,87.5714285714286,"Pass"
"12395","556999","2013B",7,1.54166666666667,1,89.125,"Pass"
"12396","556999","2013B",8,1.45833333333333,3,88.2727272727273,"Pass"
"12397","556999","2013B",9,0.125,0,88.2727272727273,"Pass"
"12389","556999","2013B",10,0.916666666666667,0,88.2727272727273,"Pass"
"12398","557006","2013B",0,0,0,0,"Pass"
"12399","557006","2013B",1,0.652173913043478,0,0,"Pass"
"12401","557006","2013B",2,3.25,1,65,"Pass"
"12402","557006","2013B",3,1.41666666666667,2,65.6666666666667,"Pass"
"12403","557006","2013B",4,1,0,65.6666666666667,"Pass"
"12404","557006","2013B",5,0,2,64,"Pass"
"12405","557006","2013B",6,0.75,1,70,"Pass"
"12406","557006","2013B",7,0.791666666666667,2,71.25,"Pass"
"12407","557006","2013B",8,0.375,3,66.5454545454545,"Pass"
"12408","557006","2013B",9,0.125,0,66.5454545454545,"Pass"
"12400","557006","2013B",10,0.375,0,66.5454545454545,"Pass"
"12409","557024","2013B",0,2.04,0,0,"Pass"
"12410","557024","2013B",1,6.34782608695652,1,59,"Pass"
"12412","557024","2013B",2,4.25,1,58.5,"Pass"
"12413","557024","2013B",3,1.08333333333333,1,65.6666666666667,"Pass"
"12414","557024","2013B",4,2.45833333333333,1,68.25,"Pass"
"12415","557024","2013B",5,1.58333333333333,1,70.6,"Pass"
"12416","557024","2013B",6,1.79166666666667,2,74.5714285714286,"Pass"
"12417","557024","2013B",7,1.75,2,72.1111111111111,"Pass"
"12418","557024","2013B",8,2.54166666666667,2,74.5454545454545,"Pass"
"12419","557024","2013B",9,6.125,0,74.5454545454545,"Pass"
"12411","557024","2013B",10,1.33333333333333,0,74.5454545454545,"Pass"
"12420","557032","2013B",0,2.55,0,0,"Distinction"
"12421","557032","2013B",1,3.47826086956522,1,77,"Distinction"
"12423","557032","2013B",2,3.625,1,73.5,"Distinction"
"12424","557032","2013B",3,19.0833333333333,1,82.3333333333333,"Distinction"
"12425","557032","2013B",4,12,1,81.25,"Distinction"
"12426","557032","2013B",5,8.54166666666667,1,85,"Distinction"
"12427","557032","2013B",6,11.4166666666667,2,83.2857142857143,"Distinction"
"12428","557032","2013B",7,12.4583333333333,2,84.7777777777778,"Distinction"
"12429","557032","2013B",8,15.4583333333333,2,85.8181818181818,"Distinction"
"12430","557032","2013B",9,9.20833333333333,0,85.8181818181818,"Distinction"
"12422","557032","2013B",10,12.0416666666667,0,85.8181818181818,"Distinction"
"12431","557057","2013B",0,0,0,0,"Pass"
"12432","557057","2013B",1,3.8695652173913,1,81,"Pass"
"12434","557057","2013B",2,9.875,0,81,"Pass"
"12435","557057","2013B",3,12.5416666666667,2,81.3333333333333,"Pass"
"12436","557057","2013B",4,5.79166666666667,0,81.3333333333333,"Pass"
"12437","557057","2013B",5,7.54166666666667,2,85,"Pass"
"12438","557057","2013B",6,4.41666666666667,1,87.5,"Pass"
"12439","557057","2013B",7,3.70833333333333,2,89.25,"Pass"
"12440","557057","2013B",8,3.29166666666667,3,89,"Pass"
"12441","557057","2013B",9,2.16666666666667,0,89,"Pass"
"12433","557057","2013B",10,2.95833333333333,0,89,"Pass"
"12442","557060","2013B",0,1.5,0,0,"Pass"
"12443","557060","2013B",1,28.9130434782609,0,0,"Pass"
"12445","557060","2013B",2,4.79166666666667,1,73,"Pass"
"12446","557060","2013B",3,1.29166666666667,1,67.5,"Pass"
"12447","557060","2013B",4,2.54166666666667,0,67.5,"Pass"
"12448","557060","2013B",5,2.29166666666667,2,75.75,"Pass"
"12449","557060","2013B",6,4.66666666666667,2,80.1666666666667,"Pass"
"12450","557060","2013B",7,0.541666666666667,1,80.1428571428571,"Pass"
"12451","557060","2013B",8,0.375,2,81.2222222222222,"Pass"
"12452","557060","2013B",9,0,0,81.2222222222222,"Pass"
"12444","557060","2013B",10,2.16666666666667,0,81.2222222222222,"Pass"
"12453","557145","2013B",0,3.71428571428571,0,0,"Fail"
"12454","557145","2013B",1,2.60869565217391,1,91,"Fail"
"12456","557145","2013B",2,2.5,1,73,"Fail"
"12457","557145","2013B",3,2.125,1,82,"Fail"
"12458","557145","2013B",4,1.33333333333333,1,72.25,"Fail"
"12459","557145","2013B",5,0.208333333333333,1,77.8,"Fail"
"12460","557145","2013B",6,0.958333333333333,2,76.1428571428571,"Fail"
"12461","557145","2013B",7,1.79166666666667,2,74.4444444444444,"Fail"
"12462","557145","2013B",8,0.625,2,78.2727272727273,"Fail"
"12463","557145","2013B",9,0.208333333333333,0,78.2727272727273,"Fail"
"12455","557145","2013B",10,0,0,78.2727272727273,"Fail"
"12464","557220","2013B",0,0,0,0,"Pass"
"12465","557220","2013B",1,5.69565217391304,1,80,"Pass"
"12467","557220","2013B",2,4.5,0,80,"Pass"
"12468","557220","2013B",3,4.04166666666667,2,83.6666666666667,"Pass"
"12469","557220","2013B",4,1.58333333333333,1,81.25,"Pass"
"12470","557220","2013B",5,6.33333333333333,1,81,"Pass"
"12471","557220","2013B",6,3.33333333333333,2,83.7142857142857,"Pass"
"12472","557220","2013B",7,3,2,85.6666666666667,"Pass"
"12473","557220","2013B",8,2.20833333333333,1,87.1,"Pass"
"12474","557220","2013B",9,0.208333333333333,0,87.1,"Pass"
"12466","557220","2013B",10,0.166666666666667,0,87.1,"Pass"
"12475","557285","2013B",0,4.33333333333333,0,0,"Pass"
"12476","557285","2013B",1,6.95652173913043,1,58,"Pass"
"12478","557285","2013B",2,11.5416666666667,0,58,"Pass"
"12479","557285","2013B",3,6.54166666666667,2,77.6666666666667,"Pass"
"12480","557285","2013B",4,5.20833333333333,1,73.5,"Pass"
"12481","557285","2013B",5,2.625,1,78.8,"Pass"
"12482","557285","2013B",6,3.41666666666667,2,78.5714285714286,"Pass"
"12483","557285","2013B",7,3.125,2,80.4444444444444,"Pass"
"12484","557285","2013B",8,2.75,2,79.1818181818182,"Pass"
"12485","557285","2013B",9,0.666666666666667,0,79.1818181818182,"Pass"
"12477","557285","2013B",10,1.45833333333333,0,79.1818181818182,"Pass"
"12486","557308","2013B",0,0,0,0,"Fail"
"12487","557308","2013B",1,6.95652173913043,1,68,"Fail"
"12489","557308","2013B",2,3.66666666666667,1,73,"Fail"
"12490","557308","2013B",3,2.79166666666667,1,82,"Fail"
"12491","557308","2013B",4,1.54166666666667,1,81.5,"Fail"
"12492","557308","2013B",5,2.91666666666667,1,81.2,"Fail"
"12493","557308","2013B",6,0.708333333333333,2,66.5714285714286,"Fail"
"12494","557308","2013B",7,3.20833333333333,2,61.5555555555556,"Fail"
"12495","557308","2013B",8,1.375,2,58.0909090909091,"Fail"
"12496","557308","2013B",9,3.20833333333333,0,58.0909090909091,"Fail"
"12488","557308","2013B",10,0.333333333333333,0,58.0909090909091,"Fail"
"12497","557325","2013B",0,6.19230769230769,0,0,"Distinction"
"12498","557325","2013B",1,4.47826086956522,1,87,"Distinction"
"12500","557325","2013B",2,4.70833333333333,0,87,"Distinction"
"12501","557325","2013B",3,2.45833333333333,2,82.3333333333333,"Distinction"
"12502","557325","2013B",4,2.75,1,80,"Distinction"
"12503","557325","2013B",5,0.666666666666667,1,84,"Distinction"
"12504","557325","2013B",6,0.791666666666667,1,82.6666666666667,"Distinction"
"12505","557325","2013B",7,1.66666666666667,2,78.125,"Distinction"
"12506","557325","2013B",8,0,1,76.6666666666667,"Distinction"
"12507","557325","2013B",9,0,0,76.6666666666667,"Distinction"
"12499","557325","2013B",10,0.333333333333333,0,76.6666666666667,"Distinction"
"12508","557351","2013B",0,2.0625,0,0,"Fail"
"12509","557351","2013B",1,1.39130434782609,0,0,"Fail"
"12511","557351","2013B",2,7.04166666666667,1,65,"Fail"
"12512","557351","2013B",3,3.04166666666667,2,75.6666666666667,"Fail"
"12513","557351","2013B",4,1.83333333333333,0,75.6666666666667,"Fail"
"12514","557351","2013B",5,0,1,81.75,"Fail"
"12515","557351","2013B",6,0,0,81.75,"Fail"
"12516","557351","2013B",7,0,0,81.75,"Fail"
"12517","557351","2013B",8,0,0,81.75,"Fail"
"12518","557351","2013B",9,0,0,81.75,"Fail"
"12510","557351","2013B",10,0.291666666666667,0,81.75,"Fail"
"12519","557451","2013B",0,0,0,0,"Fail"
"12520","557451","2013B",1,5.78260869565217,1,85,"Fail"
"12522","557451","2013B",2,4.20833333333333,0,85,"Fail"
"12523","557451","2013B",3,2.16666666666667,2,91.6666666666667,"Fail"
"12524","557451","2013B",4,2.04166666666667,0,91.6666666666667,"Fail"
"12525","557451","2013B",5,1.41666666666667,2,89,"Fail"
"12526","557451","2013B",6,1.83333333333333,1,90.8333333333333,"Fail"
"12527","557451","2013B",7,3.33333333333333,1,92.1428571428571,"Fail"
"12528","557451","2013B",8,1.625,3,90.9,"Fail"
"12529","557451","2013B",9,0.625,0,90.9,"Fail"
"12521","557451","2013B",10,0.583333333333333,0,90.9,"Fail"
"12530","557528","2013B",0,1.80769230769231,0,0,"Pass"
"12531","557528","2013B",1,11.7391304347826,1,93,"Pass"
"12533","557528","2013B",2,7.58333333333333,1,89.5,"Pass"
"12534","557528","2013B",3,2.875,1,93,"Pass"
"12535","557528","2013B",4,2.83333333333333,1,89.75,"Pass"
"12536","557528","2013B",5,3.66666666666667,1,91.8,"Pass"
"12537","557528","2013B",6,0.708333333333333,2,91.2857142857143,"Pass"
"12538","557528","2013B",7,1.375,1,89.875,"Pass"
"12539","557528","2013B",8,4.75,3,88.6363636363636,"Pass"
"12540","557528","2013B",9,0.291666666666667,0,88.6363636363636,"Pass"
"12532","557528","2013B",10,0.375,0,88.6363636363636,"Pass"
"12541","557594","2013B",0,1.25,0,0,"Pass"
"12542","557594","2013B",1,6.04347826086957,1,60,"Pass"
"12544","557594","2013B",2,3.375,0,60,"Pass"
"12545","557594","2013B",3,2.75,2,76.3333333333333,"Pass"
"12546","557594","2013B",4,1.33333333333333,1,73.5,"Pass"
"12547","557594","2013B",5,0.125,1,78.8,"Pass"
"12548","557594","2013B",6,0.583333333333333,2,78.1428571428571,"Pass"
"12549","557594","2013B",7,1.125,2,76.7777777777778,"Pass"
"12550","557594","2013B",8,0.75,2,76.4545454545455,"Pass"
"12551","557594","2013B",9,0,0,76.4545454545455,"Pass"
"12543","557594","2013B",10,1.91666666666667,0,76.4545454545455,"Pass"
"12552","557622","2013B",0,2.63333333333333,0,0,"Distinction"
"12553","557622","2013B",1,10.4347826086957,1,80,"Distinction"
"12555","557622","2013B",2,8.5,0,80,"Distinction"
"12556","557622","2013B",3,3.16666666666667,2,87.3333333333333,"Distinction"
"12557","557622","2013B",4,6.45833333333333,1,86.75,"Distinction"
"12558","557622","2013B",5,5.29166666666667,1,89.4,"Distinction"
"12559","557622","2013B",6,6.16666666666667,2,91,"Distinction"
"12560","557622","2013B",7,6.54166666666667,2,92.4444444444444,"Distinction"
"12561","557622","2013B",8,5.83333333333333,2,92.9090909090909,"Distinction"
"12562","557622","2013B",9,4.83333333333333,0,92.9090909090909,"Distinction"
"12554","557622","2013B",10,3.125,0,92.9090909090909,"Distinction"
"12563","557758","2013B",0,6.63888888888889,0,0,"Pass"
"12564","557758","2013B",1,45.4347826086956,1,82,"Pass"
"12566","557758","2013B",2,67.7083333333333,1,82.5,"Pass"
"12567","557758","2013B",3,65.7083333333333,1,88.3333333333333,"Pass"
"12568","557758","2013B",4,82.7916666666667,1,87.75,"Pass"
"12569","557758","2013B",5,80.2083333333333,1,82.2,"Pass"
"12570","557758","2013B",6,54.9166666666667,2,81.8571428571429,"Pass"
"12571","557758","2013B",7,46.2083333333333,2,82,"Pass"
"12572","557758","2013B",8,24.2916666666667,2,82.0909090909091,"Pass"
"12573","557758","2013B",9,32.875,0,82.0909090909091,"Pass"
"12565","557758","2013B",10,25.2083333333333,0,82.0909090909091,"Pass"
"12574","557775","2013B",0,3.5,0,0,"Pass"
"12575","557775","2013B",1,9.08695652173913,1,80,"Pass"
"12577","557775","2013B",2,10.4166666666667,1,79,"Pass"
"12578","557775","2013B",3,1.08333333333333,1,86,"Pass"
"12579","557775","2013B",4,8.5,0,86,"Pass"
"12580","557775","2013B",5,11.8333333333333,2,82.6,"Pass"
"12581","557775","2013B",6,5.75,2,82.8571428571429,"Pass"
"12582","557775","2013B",7,1.41666666666667,1,85,"Pass"
"12583","557775","2013B",8,5.25,1,86.6666666666667,"Pass"
"12584","557775","2013B",9,4.70833333333333,1,85.5,"Pass"
"12576","557775","2013B",10,5.54166666666667,0,85.5,"Pass"
"12585","557803","2013B",0,0,0,0,"Fail"
"12586","557803","2013B",1,0,0,0,"Fail"
"12588","557803","2013B",2,0,0,0,"Fail"
"12589","557803","2013B",3,0,0,0,"Fail"
"12590","557803","2013B",4,0,0,0,"Fail"
"12591","557803","2013B",5,0,0,0,"Fail"
"12592","557803","2013B",6,0,0,0,"Fail"
"12593","557803","2013B",7,0,0,0,"Fail"
"12594","557803","2013B",8,0,0,0,"Fail"
"12595","557803","2013B",9,0,0,0,"Fail"
"12587","557803","2013B",10,0,0,0,"Fail"
"12596","557827","2013B",0,0,0,0,"Fail"
"12597","557827","2013B",1,6.73913043478261,1,67,"Fail"
"12599","557827","2013B",2,3.20833333333333,0,67,"Fail"
"12600","557827","2013B",3,9.58333333333333,2,74.6666666666667,"Fail"
"12601","557827","2013B",4,2.95833333333333,0,74.6666666666667,"Fail"
"12602","557827","2013B",5,1.83333333333333,2,72.8,"Fail"
"12603","557827","2013B",6,1.04166666666667,2,69,"Fail"
"12604","557827","2013B",7,1.66666666666667,1,67.875,"Fail"
"12605","557827","2013B",8,0,0,67.875,"Fail"
"12606","557827","2013B",9,0,0,67.875,"Fail"
"12598","557827","2013B",10,0,0,67.875,"Fail"
"12607","557865","2013B",0,0,0,0,"Fail"
"12608","557865","2013B",1,0,0,0,"Fail"
"12610","557865","2013B",2,0,0,0,"Fail"
"12611","557865","2013B",3,0,0,0,"Fail"
"12612","557865","2013B",4,0,0,0,"Fail"
"12613","557865","2013B",5,0,0,0,"Fail"
"12614","557865","2013B",6,0,0,0,"Fail"
"12615","557865","2013B",7,0,0,0,"Fail"
"12616","557865","2013B",8,0,0,0,"Fail"
"12617","557865","2013B",9,0,0,0,"Fail"
"12609","557865","2013B",10,0,0,0,"Fail"
"12618","557935","2013B",0,2.65217391304348,0,0,"Fail"
"12619","557935","2013B",1,4.26086956521739,0,0,"Fail"
"12621","557935","2013B",2,2.08333333333333,1,82,"Fail"
"12622","557935","2013B",3,2.08333333333333,2,83.3333333333333,"Fail"
"12623","557935","2013B",4,0,0,83.3333333333333,"Fail"
"12624","557935","2013B",5,0,0,83.3333333333333,"Fail"
"12625","557935","2013B",6,0,0,83.3333333333333,"Fail"
"12626","557935","2013B",7,0,0,83.3333333333333,"Fail"
"12627","557935","2013B",8,0,0,83.3333333333333,"Fail"
"12628","557935","2013B",9,0,0,83.3333333333333,"Fail"
"12620","557935","2013B",10,0,0,83.3333333333333,"Fail"
"12629","557968","2013B",0,1,0,0,"Distinction"
"12630","557968","2013B",1,5.78260869565217,1,87,"Distinction"
"12632","557968","2013B",2,4.20833333333333,1,87,"Distinction"
"12633","557968","2013B",3,1.58333333333333,1,91.3333333333333,"Distinction"
"12634","557968","2013B",4,2.04166666666667,1,90.25,"Distinction"
"12635","557968","2013B",5,1.125,1,92.2,"Distinction"
"12636","557968","2013B",6,1.45833333333333,2,93.7142857142857,"Distinction"
"12637","557968","2013B",7,0.25,2,92.3333333333333,"Distinction"
"12638","557968","2013B",8,0.541666666666667,2,90.5454545454545,"Distinction"
"12639","557968","2013B",9,0.583333333333333,0,90.5454545454545,"Distinction"
"12631","557968","2013B",10,0.5,0,90.5454545454545,"Distinction"
"12640","557979","2013B",0,1.84210526315789,0,0,"Pass"
"12641","557979","2013B",1,2.78260869565217,1,79,"Pass"
"12643","557979","2013B",2,0.791666666666667,0,79,"Pass"
"12644","557979","2013B",3,1.25,2,75.6666666666667,"Pass"
"12645","557979","2013B",4,0.5,1,74.25,"Pass"
"12646","557979","2013B",5,0.208333333333333,1,71.4,"Pass"
"12647","557979","2013B",6,0.0416666666666667,1,69.3333333333333,"Pass"
"12648","557979","2013B",7,0.5,2,68.125,"Pass"
"12649","557979","2013B",8,0,1,67.3333333333333,"Pass"
"12650","557979","2013B",9,0,0,67.3333333333333,"Pass"
"12642","557979","2013B",10,0,0,67.3333333333333,"Pass"
"12651","558024","2013B",0,1.85714285714286,0,0,"Pass"
"12652","558024","2013B",1,3.08695652173913,1,65,"Pass"
"12654","558024","2013B",2,3.45833333333333,1,69.5,"Pass"
"12655","558024","2013B",3,1.75,1,73,"Pass"
"12656","558024","2013B",4,1.83333333333333,1,71,"Pass"
"12657","558024","2013B",5,0.291666666666667,1,72.8,"Pass"
"12658","558024","2013B",6,0.375,2,69.2857142857143,"Pass"
"12659","558024","2013B",7,1.70833333333333,2,68.3333333333333,"Pass"
"12660","558024","2013B",8,0.375,2,68.1818181818182,"Pass"
"12661","558024","2013B",9,2.16666666666667,0,68.1818181818182,"Pass"
"12653","558024","2013B",10,0.0833333333333333,0,68.1818181818182,"Pass"
"12662","558040","2013B",0,3.54545454545455,0,0,"Pass"
"12663","558040","2013B",1,3.34782608695652,1,82,"Pass"
"12665","558040","2013B",2,2.75,1,84.5,"Pass"
"12666","558040","2013B",3,0.958333333333333,1,89.6666666666667,"Pass"
"12667","558040","2013B",4,0.583333333333333,1,87.5,"Pass"
"12668","558040","2013B",5,1.04166666666667,1,86,"Pass"
"12669","558040","2013B",6,1.04166666666667,2,85,"Pass"
"12670","558040","2013B",7,0.833333333333333,2,86.1111111111111,"Pass"
"12671","558040","2013B",8,0.791666666666667,2,83.6363636363636,"Pass"
"12672","558040","2013B",9,0.208333333333333,0,83.6363636363636,"Pass"
"12664","558040","2013B",10,0,0,83.6363636363636,"Pass"
"12673","558042","2013B",0,0,0,0,"Distinction"
"12674","558042","2013B",1,2.8695652173913,1,81,"Distinction"
"12676","558042","2013B",2,0.791666666666667,0,81,"Distinction"
"12677","558042","2013B",3,0,2,88.6666666666667,"Distinction"
"12678","558042","2013B",4,1.08333333333333,1,85.5,"Distinction"
"12679","558042","2013B",5,0.708333333333333,1,84.4,"Distinction"
"12680","558042","2013B",6,0.916666666666667,2,80.1428571428571,"Distinction"
"12681","558042","2013B",7,0.458333333333333,2,82.5555555555556,"Distinction"
"12682","558042","2013B",8,0.541666666666667,2,82.1818181818182,"Distinction"
"12683","558042","2013B",9,0,0,82.1818181818182,"Distinction"
"12675","558042","2013B",10,0,0,82.1818181818182,"Distinction"
"12684","558066","2013B",0,0,0,0,"Distinction"
"12685","558066","2013B",1,2.30434782608696,1,90,"Distinction"
"12687","558066","2013B",2,1.04166666666667,0,90,"Distinction"
"12688","558066","2013B",3,1.04166666666667,2,91.3333333333333,"Distinction"
"12689","558066","2013B",4,1.54166666666667,1,90.25,"Distinction"
"12690","558066","2013B",5,0,1,88.2,"Distinction"
"12691","558066","2013B",6,2.125,2,87.5714285714286,"Distinction"
"12692","558066","2013B",7,1.54166666666667,2,85.8888888888889,"Distinction"
"12693","558066","2013B",8,2.875,2,87.5454545454545,"Distinction"
"12694","558066","2013B",9,0,0,87.5454545454545,"Distinction"
"12686","558066","2013B",10,3.75,0,87.5454545454545,"Distinction"
"12695","558068","2013B",0,1.2,0,0,"Pass"
"12696","558068","2013B",1,5.08695652173913,1,75,"Pass"
"12698","558068","2013B",2,6.25,1,68,"Pass"
"12699","558068","2013B",3,0.208333333333333,1,78.6666666666667,"Pass"
"12700","558068","2013B",4,1.41666666666667,1,80.75,"Pass"
"12701","558068","2013B",5,1,1,84.6,"Pass"
"12702","558068","2013B",6,0.791666666666667,2,85.4285714285714,"Pass"
"12703","558068","2013B",7,1.20833333333333,2,83.2222222222222,"Pass"
"12704","558068","2013B",8,1.58333333333333,2,83.2727272727273,"Pass"
"12705","558068","2013B",9,0,0,83.2727272727273,"Pass"
"12697","558068","2013B",10,0.125,0,83.2727272727273,"Pass"
"12706","558075","2013B",0,0,0,0,"Pass"
"12707","558075","2013B",1,2.30434782608696,1,73,"Pass"
"12709","558075","2013B",2,3.125,1,76,"Pass"
"12710","558075","2013B",3,1.95833333333333,1,84,"Pass"
"12711","558075","2013B",4,4.08333333333333,1,83.75,"Pass"
"12712","558075","2013B",5,1.25,1,87,"Pass"
"12713","558075","2013B",6,0.541666666666667,2,84.5714285714286,"Pass"
"12714","558075","2013B",7,1.58333333333333,2,84.1111111111111,"Pass"
"12715","558075","2013B",8,0.75,2,84.5454545454545,"Pass"
"12716","558075","2013B",9,0,0,84.5454545454545,"Pass"
"12708","558075","2013B",10,0,0,84.5454545454545,"Pass"
"12717","558092","2013B",0,1.16666666666667,0,0,"Fail"
"12718","558092","2013B",1,1.47826086956522,1,55,"Fail"
"12720","558092","2013B",2,1.20833333333333,1,49.5,"Fail"
"12721","558092","2013B",3,0.583333333333333,1,53,"Fail"
"12722","558092","2013B",4,2.16666666666667,1,49.75,"Fail"
"12723","558092","2013B",5,0.583333333333333,1,55.8,"Fail"
"12724","558092","2013B",6,1.79166666666667,2,53.2857142857143,"Fail"
"12725","558092","2013B",7,2.375,2,49.4444444444444,"Fail"
"12726","558092","2013B",8,0,0,49.4444444444444,"Fail"
"12727","558092","2013B",9,0,0,49.4444444444444,"Fail"
"12719","558092","2013B",10,0,0,49.4444444444444,"Fail"
"12728","558099","2013B",0,0,0,0,"Distinction"
"12729","558099","2013B",1,12.7826086956522,1,73,"Distinction"
"12731","558099","2013B",2,14.7916666666667,1,76.5,"Distinction"
"12732","558099","2013B",3,0.375,1,84.3333333333333,"Distinction"
"12733","558099","2013B",4,3.66666666666667,1,83,"Distinction"
"12734","558099","2013B",5,4.5,1,86.4,"Distinction"
"12735","558099","2013B",6,0.958333333333333,2,88.1428571428571,"Distinction"
"12736","558099","2013B",7,1.25,2,88.6666666666667,"Distinction"
"12737","558099","2013B",8,1.25,2,87.3636363636364,"Distinction"
"12738","558099","2013B",9,0.666666666666667,0,87.3636363636364,"Distinction"
"12730","558099","2013B",10,0,0,87.3636363636364,"Distinction"
"12739","558113","2013B",0,3.41379310344828,0,0,"Pass"
"12740","558113","2013B",1,6.1304347826087,1,73,"Pass"
"12742","558113","2013B",2,6.04166666666667,0,73,"Pass"
"12743","558113","2013B",3,5.33333333333333,2,75.3333333333333,"Pass"
"12744","558113","2013B",4,8.91666666666667,1,74.75,"Pass"
"12745","558113","2013B",5,2.58333333333333,1,79.8,"Pass"
"12746","558113","2013B",6,3.75,1,74.8333333333333,"Pass"
"12747","558113","2013B",7,2.25,2,76.75,"Pass"
"12748","558113","2013B",8,3.20833333333333,1,77.1111111111111,"Pass"
"12749","558113","2013B",9,0,0,77.1111111111111,"Pass"
"12741","558113","2013B",10,2.33333333333333,0,77.1111111111111,"Pass"
"12750","558114","2013B",0,3,0,0,"Fail"
"12751","558114","2013B",1,7.1304347826087,1,55,"Fail"
"12753","558114","2013B",2,1,0,55,"Fail"
"12754","558114","2013B",3,2,2,74,"Fail"
"12755","558114","2013B",4,0.458333333333333,0,74,"Fail"
"12756","558114","2013B",5,0.833333333333333,1,73.25,"Fail"
"12757","558114","2013B",6,0.166666666666667,0,73.25,"Fail"
"12758","558114","2013B",7,0,0,73.25,"Fail"
"12759","558114","2013B",8,0,0,73.25,"Fail"
"12760","558114","2013B",9,0,0,73.25,"Fail"
"12752","558114","2013B",10,0.0416666666666667,0,73.25,"Fail"
"12761","558168","2013B",0,0,0,0,"Pass"
"12762","558168","2013B",1,4.17391304347826,1,67,"Pass"
"12764","558168","2013B",2,0.0416666666666667,0,67,"Pass"
"12765","558168","2013B",3,0.708333333333333,2,77,"Pass"
"12766","558168","2013B",4,0.833333333333333,1,73.75,"Pass"
"12767","558168","2013B",5,0,1,75,"Pass"
"12768","558168","2013B",6,0.541666666666667,2,74.7142857142857,"Pass"
"12769","558168","2013B",7,1.04166666666667,2,76.6666666666667,"Pass"
"12770","558168","2013B",8,0.791666666666667,2,78.4545454545455,"Pass"
"12771","558168","2013B",9,0.0416666666666667,0,78.4545454545455,"Pass"
"12763","558168","2013B",10,0.416666666666667,0,78.4545454545455,"Pass"
"12772","558247","2013B",0,2.46666666666667,0,0,"Fail"
"12773","558247","2013B",1,7.26086956521739,1,53,"Fail"
"12775","558247","2013B",2,1.75,0,53,"Fail"
"12776","558247","2013B",3,2.54166666666667,2,70.3333333333333,"Fail"
"12777","558247","2013B",4,0.958333333333333,1,68,"Fail"
"12778","558247","2013B",5,0.541666666666667,1,70.4,"Fail"
"12779","558247","2013B",6,0,2,72.2857142857143,"Fail"
"12780","558247","2013B",7,0.875,1,73.25,"Fail"
"12781","558247","2013B",8,0,0,73.25,"Fail"
"12782","558247","2013B",9,0,0,73.25,"Fail"
"12774","558247","2013B",10,0,0,73.25,"Fail"
"12783","558250","2013B",0,4.81818181818182,0,0,"Pass"
"12784","558250","2013B",1,11.2173913043478,1,69,"Pass"
"12786","558250","2013B",2,3.66666666666667,1,65,"Pass"
"12787","558250","2013B",3,4.79166666666667,1,76.6666666666667,"Pass"
"12788","558250","2013B",4,2.125,1,72.25,"Pass"
"12789","558250","2013B",5,2.58333333333333,1,77.8,"Pass"
"12790","558250","2013B",6,7,2,76.2857142857143,"Pass"
"12791","558250","2013B",7,5.33333333333333,2,78.8888888888889,"Pass"
"12792","558250","2013B",8,7.5,2,80.8181818181818,"Pass"
"12793","558250","2013B",9,3.5,0,80.8181818181818,"Pass"
"12785","558250","2013B",10,62.5,0,80.8181818181818,"Pass"
"12794","558373","2013B",0,4.13636363636364,0,0,"Distinction"
"12795","558373","2013B",1,6.04347826086957,1,75,"Distinction"
"12797","558373","2013B",2,5.29166666666667,1,82.5,"Distinction"
"12798","558373","2013B",3,2.75,1,81.6666666666667,"Distinction"
"12799","558373","2013B",4,3,1,79.75,"Distinction"
"12800","558373","2013B",5,2.95833333333333,1,79.8,"Distinction"
"12801","558373","2013B",6,3.58333333333333,2,84.2857142857143,"Distinction"
"12802","558373","2013B",7,3,2,84.1111111111111,"Distinction"
