"","id_student","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"22991","261466",0,0,0,0,"Pass"
"22992","261466",1,12.0384615384615,1,75,"Pass"
"22994","261466",2,8.48148148148148,1,72.5,"Pass"
"22995","261466",3,6.85185185185185,1,81.6666666666667,"Pass"
"22996","261466",4,5.53846153846154,2,85.2,"Pass"
"22997","261466",5,4,1,83.3333333333333,"Pass"
"22998","261466",6,6.66666666666667,1,85.7142857142857,"Pass"
"22999","261466",7,4.5,2,88.2222222222222,"Pass"
"23000","261466",8,12.5185185185185,2,89.0909090909091,"Pass"
"23001","261466",9,6.66666666666667,0,89.0909090909091,"Pass"
"22993","261466",10,2.74074074074074,0,89.0909090909091,"Pass"
"23002","2617839",0,1.42857142857143,0,0,"Pass"
"23003","2617839",1,2.84615384615385,1,93,"Pass"
"23005","2617839",2,1.77777777777778,1,88,"Pass"
"23006","2617839",3,0.481481481481481,1,92,"Pass"
"23007","2617839",4,0.730769230769231,2,90.2,"Pass"
"23008","2617839",5,0.851851851851852,1,88.5,"Pass"
"23009","2617839",6,0,1,87.2857142857143,"Pass"
"23010","2617839",7,1.34615384615385,2,86.8888888888889,"Pass"
"23011","2617839",8,0.962962962962963,2,85.5454545454545,"Pass"
"23012","2617839",9,0,0,85.5454545454545,"Pass"
"23004","2617839",10,0.444444444444444,0,85.5454545454545,"Pass"
"23013","2619107",0,2.66666666666667,0,0,"Distinction"
"23014","2619107",1,0.961538461538462,1,82,"Distinction"
"23016","2619107",2,2.77777777777778,1,84,"Distinction"
"23017","2619107",3,1.51851851851852,1,89.3333333333333,"Distinction"
"23018","2619107",4,0.653846153846154,2,91.2,"Distinction"
"23019","2619107",5,0.851851851851852,0,91.2,"Distinction"
"23020","2619107",6,1.81481481481481,2,88.7142857142857,"Distinction"
"23021","2619107",7,0.730769230769231,2,89.6666666666667,"Distinction"
"23022","2619107",8,2.14814814814815,2,90.6363636363636,"Distinction"
"23023","2619107",9,1.55555555555556,0,90.6363636363636,"Distinction"
"23015","2619107",10,0,0,90.6363636363636,"Distinction"
"23024","2625315",0,4,0,0,"Fail"
"23025","2625315",1,58.9230769230769,1,58,"Fail"
"23027","2625315",2,61.2222222222222,1,69,"Fail"
"23028","2625315",3,13.4814814814815,1,79.3333333333333,"Fail"
"23029","2625315",4,0.846153846153846,0,79.3333333333333,"Fail"
"23030","2625315",5,0,0,79.3333333333333,"Fail"
"23031","2625315",6,0,0,79.3333333333333,"Fail"
"23032","2625315",7,0,0,79.3333333333333,"Fail"
"23033","2625315",8,0,0,79.3333333333333,"Fail"
"23034","2625315",9,0,0,79.3333333333333,"Fail"
"23026","2625315",10,0,0,79.3333333333333,"Fail"
"23035","262639",0,2.14285714285714,0,0,"Pass"
"23036","262639",1,4.84615384615385,1,75,"Pass"
"23038","262639",2,2.51851851851852,1,68.5,"Pass"
"23039","262639",3,1.77777777777778,1,79,"Pass"
"23040","262639",4,0.615384615384615,2,81,"Pass"
"23041","262639",5,0.814814814814815,1,80.8333333333333,"Pass"
"23042","262639",6,0.666666666666667,1,80.7142857142857,"Pass"
"23043","262639",7,1.30769230769231,2,79.8888888888889,"Pass"
"23044","262639",8,0.962962962962963,2,80.4545454545455,"Pass"
"23045","262639",9,0.481481481481481,0,80.4545454545455,"Pass"
"23037","262639",10,0,0,80.4545454545455,"Pass"
"23046","2631545",0,2.28,0,0,"Fail"
"23047","2631545",1,1.96153846153846,0,0,"Fail"
"23049","2631545",2,0,0,0,"Fail"
"23050","2631545",3,0,0,0,"Fail"
"23051","2631545",4,0,0,0,"Fail"
"23052","2631545",5,0,0,0,"Fail"
"23053","2631545",6,0,0,0,"Fail"
"23054","2631545",7,0,0,0,"Fail"
"23055","2631545",8,0,0,0,"Fail"
"23056","2631545",9,0,0,0,"Fail"
"23048","2631545",10,0,0,0,"Fail"
"23057","2638377",0,4,0,0,"Pass"
"23058","2638377",1,6.53846153846154,1,78,"Pass"
"23060","2638377",2,6.37037037037037,1,72.5,"Pass"
"23061","2638377",3,1.55555555555556,1,81.6666666666667,"Pass"
"23062","2638377",4,1.92307692307692,2,86,"Pass"
"23063","2638377",5,2.33333333333333,1,84.8333333333333,"Pass"
"23064","2638377",6,2.96296296296296,2,87.125,"Pass"
"23065","2638377",7,2.92307692307692,1,88.5555555555556,"Pass"
"23066","2638377",8,2.18518518518519,2,89.8181818181818,"Pass"
"23067","2638377",9,1.74074074074074,0,89.8181818181818,"Pass"
"23059","2638377",10,1.48148148148148,0,89.8181818181818,"Pass"
"23068","2638818",0,2.41176470588235,0,0,"Distinction"
"23069","2638818",1,4.23076923076923,1,62,"Distinction"
"23071","2638818",2,8.22222222222222,1,70.5,"Distinction"
"23072","2638818",3,1.92592592592593,1,80.3333333333333,"Distinction"
"23073","2638818",4,5,2,82.4,"Distinction"
"23074","2638818",5,9.14814814814815,1,81.1666666666667,"Distinction"
"23075","2638818",6,9.33333333333333,1,78.1428571428571,"Distinction"
"23076","2638818",7,6.15384615384615,2,81.8888888888889,"Distinction"
"23077","2638818",8,7.40740740740741,2,83.8181818181818,"Distinction"
"23078","2638818",9,1.88888888888889,0,83.8181818181818,"Distinction"
"23070","2638818",10,2.55555555555556,0,83.8181818181818,"Distinction"
"23079","264152",0,2.33333333333333,0,0,"Pass"
"23080","264152",1,14.6153846153846,1,87,"Pass"
"23082","264152",2,30.8148148148148,1,75,"Pass"
"23083","264152",3,20.5555555555556,1,70,"Pass"
"23084","264152",4,13.9230769230769,2,73,"Pass"
"23085","264152",5,3.37037037037037,0,73,"Pass"
"23086","264152",6,6,2,72.4285714285714,"Pass"
"23087","264152",7,11.1153846153846,2,73.7777777777778,"Pass"
"23088","264152",8,5.81481481481481,1,72.4,"Pass"
"23089","264152",9,5.33333333333333,0,72.4,"Pass"
"23081","264152",10,3.55555555555556,0,72.4,"Pass"
"23090","2642717",0,4.4,0,0,"Pass"
"23091","2642717",1,20.5769230769231,1,69,"Pass"
"23093","2642717",2,20.8518518518519,1,74.5,"Pass"
"23094","2642717",3,6.03703703703704,1,83,"Pass"
"23095","2642717",4,4.80769230769231,2,81.2,"Pass"
"23096","2642717",5,1.40740740740741,0,81.2,"Pass"
"23097","2642717",6,1.59259259259259,2,85,"Pass"
"23098","2642717",7,2.5,2,86.6666666666667,"Pass"
"23099","2642717",8,4.59259259259259,2,84.3636363636364,"Pass"
"23100","2642717",9,0.444444444444444,0,84.3636363636364,"Pass"
"23092","2642717",10,2.44444444444444,0,84.3636363636364,"Pass"
"23101","264744",0,1.66666666666667,0,0,"Pass"
"23102","264744",1,3,1,73,"Pass"
"23104","264744",2,1.7037037037037,1,75,"Pass"
"23105","264744",3,0.703703703703704,1,83.3333333333333,"Pass"
"23106","264744",4,2.34615384615385,1,79.25,"Pass"
"23107","264744",5,1.48148148148148,1,78.4,"Pass"
"23108","264744",6,0.037037037037037,1,75.3333333333333,"Pass"
"23109","264744",7,1.80769230769231,2,77.125,"Pass"
"23110","264744",8,0.740740740740741,2,77.7,"Pass"
"23111","264744",9,0.037037037037037,0,77.7,"Pass"
"23103","264744",10,0.037037037037037,0,77.7,"Pass"
"23112","2650236",0,0,0,0,"Fail"
"23113","2650236",1,0,1,60,"Fail"
"23115","2650236",2,0,0,60,"Fail"
"23116","2650236",3,0,0,60,"Fail"
"23117","2650236",4,0,0,60,"Fail"
"23118","2650236",5,0,0,60,"Fail"
"23119","2650236",6,0,0,60,"Fail"
"23120","2650236",7,0,0,60,"Fail"
"23121","2650236",8,0,0,60,"Fail"
"23122","2650236",9,0,0,60,"Fail"
"23114","2650236",10,0,0,60,"Fail"
"23123","265170",0,3,0,0,"Fail"
"23124","265170",1,14.4615384615385,1,83,"Fail"
"23126","265170",2,2.33333333333333,1,79,"Fail"
"23127","265170",3,0.333333333333333,1,86,"Fail"
"23128","265170",4,0.384615384615385,1,89.5,"Fail"
"23129","265170",5,0,0,89.5,"Fail"
"23130","265170",6,0,0,89.5,"Fail"
"23131","265170",7,0,0,89.5,"Fail"
"23132","265170",8,0,0,89.5,"Fail"
"23133","265170",9,0,0,89.5,"Fail"
"23125","265170",10,0,0,89.5,"Fail"
"23134","2657960",0,0,0,0,"Fail"
"23135","2657960",1,0,0,0,"Fail"
"23137","2657960",2,0,0,0,"Fail"
"23138","2657960",3,0,0,0,"Fail"
"23139","2657960",4,0,0,0,"Fail"
"23140","2657960",5,0,0,0,"Fail"
"23141","2657960",6,0,0,0,"Fail"
"23142","2657960",7,0,0,0,"Fail"
"23143","2657960",8,0,0,0,"Fail"
"23144","2657960",9,0,0,0,"Fail"
"23136","2657960",10,0,0,0,"Fail"
"23145","2662716",0,0,0,0,"Fail"
"23146","2662716",1,4.61538461538461,1,60,"Fail"
"23148","2662716",2,0.407407407407407,1,48.5,"Fail"
"23149","2662716",3,0.148148148148148,0,48.5,"Fail"
"23150","2662716",4,0.192307692307692,1,46.3333333333333,"Fail"
"23151","2662716",5,0.037037037037037,0,46.3333333333333,"Fail"
"23152","2662716",6,0,0,46.3333333333333,"Fail"
"23153","2662716",7,0,0,46.3333333333333,"Fail"
"23154","2662716",8,0,0,46.3333333333333,"Fail"
"23155","2662716",9,0,0,46.3333333333333,"Fail"
"23147","2662716",10,0,0,46.3333333333333,"Fail"
"23156","266331",0,3.05882352941176,0,0,"Distinction"
"23157","266331",1,6.46153846153846,1,85,"Distinction"
"23159","266331",2,8.33333333333333,1,86,"Distinction"
"23160","266331",3,3.85185185185185,1,90.6666666666667,"Distinction"
"23161","266331",4,3.73076923076923,2,90.6,"Distinction"
"23162","266331",5,4.7037037037037,1,88.8333333333333,"Distinction"
"23163","266331",6,2.25925925925926,1,90.4285714285714,"Distinction"
"23164","266331",7,1.65384615384615,2,88.6666666666667,"Distinction"
"23165","266331",8,3.81481481481481,2,89.8181818181818,"Distinction"
"23166","266331",9,1.92592592592593,0,89.8181818181818,"Distinction"
"23158","266331",10,0.37037037037037,0,89.8181818181818,"Distinction"
"23167","2664036",0,0,0,0,"Fail"
"23168","2664036",1,0.115384615384615,1,46,"Fail"
"23170","2664036",2,0,0,46,"Fail"
"23171","2664036",3,0,0,46,"Fail"
"23172","2664036",4,0,0,46,"Fail"
"23173","2664036",5,0,0,46,"Fail"
"23174","2664036",6,0,0,46,"Fail"
"23175","2664036",7,0,0,46,"Fail"
"23176","2664036",8,0,0,46,"Fail"
"23177","2664036",9,0,0,46,"Fail"
"23169","2664036",10,0,0,46,"Fail"
"23178","266564",0,1.6,0,0,"Pass"
"23179","266564",1,0.923076923076923,1,77,"Pass"
"23181","266564",2,2.51851851851852,1,77.5,"Pass"
"23182","266564",3,0.592592592592593,1,85,"Pass"
"23183","266564",4,1.23076923076923,2,84.6,"Pass"
"23184","266564",5,0.814814814814815,0,84.6,"Pass"
"23185","266564",6,0.037037037037037,2,82.8571428571429,"Pass"
"23186","266564",7,1.88461538461538,2,83.5555555555556,"Pass"
"23187","266564",8,1.14814814814815,2,83.1818181818182,"Pass"
"23188","266564",9,0.666666666666667,0,83.1818181818182,"Pass"
"23180","266564",10,4.96296296296296,0,83.1818181818182,"Pass"
"23189","2680344",0,2.91176470588235,0,0,"Pass"
"23190","2680344",1,6.38461538461539,1,80,"Pass"
"23192","2680344",2,5.03703703703704,1,77.5,"Pass"
"23193","2680344",3,4.03703703703704,1,85,"Pass"
"23194","2680344",4,10.2692307692308,2,81.2,"Pass"
"23195","2680344",5,8.03703703703704,1,79.6666666666667,"Pass"
"23196","2680344",6,9.96296296296296,2,81.75,"Pass"
"23197","2680344",7,5.03846153846154,1,83.7777777777778,"Pass"
"23198","2680344",8,7.14814814814815,2,86,"Pass"
"23199","2680344",9,4.59259259259259,0,86,"Pass"
"23191","2680344",10,3.92592592592593,0,86,"Pass"
"23200","2680885",0,0,0,0,"Distinction"
"23201","2680885",1,0.923076923076923,1,83,"Distinction"
"23203","2680885",2,1.48148148148148,1,85,"Distinction"
"23204","2680885",3,0.0740740740740741,1,90,"Distinction"
"23205","2680885",4,0.384615384615385,1,87.5,"Distinction"
"23206","2680885",5,0.555555555555556,1,87,"Distinction"
"23207","2680885",6,0.333333333333333,1,89.1666666666667,"Distinction"
"23208","2680885",7,0.692307692307692,2,87.5,"Distinction"
"23209","2680885",8,0.222222222222222,2,88.5,"Distinction"
"23210","2680885",9,0,0,88.5,"Distinction"
"23202","2680885",10,0,0,88.5,"Distinction"
"23211","268589",0,2.25,0,0,"Pass"
"23212","268589",1,32.7307692307692,1,63,"Pass"
"23214","268589",2,19.5185185185185,1,59,"Pass"
"23215","268589",3,24.5925925925926,1,72.6666666666667,"Pass"
"23216","268589",4,2.65384615384615,2,75,"Pass"
"23217","268589",5,7.33333333333333,0,75,"Pass"
"23218","268589",6,3.48148148148148,2,73.7142857142857,"Pass"
"23219","268589",7,2.88461538461538,2,75.6666666666667,"Pass"
"23220","268589",8,2.25925925925926,1,78.1,"Pass"
"23221","268589",9,2.25925925925926,0,78.1,"Pass"
"23213","268589",10,4.55555555555556,0,78.1,"Pass"
"23222","269082",0,3.11111111111111,0,0,"Distinction"
"23223","269082",1,7.88461538461539,1,100,"Distinction"
"23225","269082",2,7.2962962962963,1,96.5,"Distinction"
"23226","269082",3,3.59259259259259,1,97.6666666666667,"Distinction"
"23227","269082",4,7.73076923076923,2,97.2,"Distinction"
"23228","269082",5,5.07407407407407,1,94.5,"Distinction"
"23229","269082",6,7.66666666666667,1,95.2857142857143,"Distinction"
"23230","269082",7,14.5384615384615,2,96.3333333333333,"Distinction"
"23231","269082",8,11.962962962963,2,96.8181818181818,"Distinction"
"23232","269082",9,7.62962962962963,0,96.8181818181818,"Distinction"
"23224","269082",10,1.25925925925926,0,96.8181818181818,"Distinction"
"23233","2691100",0,1,0,0,"Pass"
"23234","2691100",1,5.34615384615385,1,61,"Pass"
"23236","2691100",2,3.81481481481481,1,60,"Pass"
"23237","2691100",3,2.03703703703704,1,73.3333333333333,"Pass"
"23238","2691100",4,0.346153846153846,2,60.6,"Pass"
"23239","2691100",5,2.48148148148148,1,60.3333333333333,"Pass"
"23240","2691100",6,1.81481481481481,1,66,"Pass"
"23241","2691100",7,1.80769230769231,2,60.7777777777778,"Pass"
"23242","2691100",8,2.11111111111111,2,62.9090909090909,"Pass"
"23243","2691100",9,3.14814814814815,0,62.9090909090909,"Pass"
"23235","2691100",10,0.296296296296296,0,62.9090909090909,"Pass"
"23244","2691566",0,2,0,0,"Fail"
"23245","2691566",1,0.423076923076923,1,45,"Fail"
"23247","2691566",2,0.925925925925926,1,52.5,"Fail"
"23248","2691566",3,0.037037037037037,1,68.3333333333333,"Fail"
"23249","2691566",4,0.692307692307692,2,73,"Fail"
"23250","2691566",5,0.740740740740741,1,70,"Fail"
"23251","2691566",6,0.851851851851852,1,71.4285714285714,"Fail"
"23252","2691566",7,1.30769230769231,2,69.2222222222222,"Fail"
"23253","2691566",8,1.07407407407407,2,68,"Fail"
"23254","2691566",9,0.666666666666667,0,68,"Fail"
"23246","2691566",10,0.148148148148148,0,68,"Fail"
"23255","269204",0,3,0,0,"Pass"
"23256","269204",1,3.84615384615385,1,88,"Pass"
"23258","269204",2,7.7037037037037,1,89.5,"Pass"
"23259","269204",3,3.55555555555556,1,93,"Pass"
"23260","269204",4,13.3076923076923,2,94.6,"Pass"
"23261","269204",5,7.14814814814815,1,93.5,"Pass"
"23262","269204",6,4.22222222222222,1,94.4285714285714,"Pass"
"23263","269204",7,7.23076923076923,2,94.3333333333333,"Pass"
"23264","269204",8,11.2222222222222,2,94,"Pass"
"23265","269204",9,1.92592592592593,0,94,"Pass"
"23257","269204",10,1.74074074074074,0,94,"Pass"
"23266","270646",0,1.42857142857143,0,0,"Pass"
"23267","270646",1,0.384615384615385,1,63,"Pass"
"23269","270646",2,1.03703703703704,1,59,"Pass"
"23270","270646",3,0.481481481481481,1,72.6666666666667,"Pass"
"23271","270646",4,0.0769230769230769,2,68.2,"Pass"
"23272","270646",5,0.851851851851852,1,67.8333333333333,"Pass"
"23273","270646",6,0,1,69.5714285714286,"Pass"
"23274","270646",7,1.26923076923077,2,72.3333333333333,"Pass"
"23275","270646",8,1.51851851851852,2,72.6363636363636,"Pass"
"23276","270646",9,0,0,72.6363636363636,"Pass"
"23268","270646",10,0.444444444444444,0,72.6363636363636,"Pass"
"23277","272172",0,0,0,0,"Fail"
"23278","272172",1,6.03846153846154,1,63,"Fail"
"23280","272172",2,2.22222222222222,1,60.5,"Fail"
"23281","272172",3,0.925925925925926,0,60.5,"Fail"
"23282","272172",4,0,0,60.5,"Fail"
"23283","272172",5,0,0,60.5,"Fail"
"23284","272172",6,0,0,60.5,"Fail"
"23285","272172",7,0,0,60.5,"Fail"
"23286","272172",8,0,0,60.5,"Fail"
"23287","272172",9,0,0,60.5,"Fail"
"23279","272172",10,0,0,60.5,"Fail"
"23288","274247",0,0,0,0,"Fail"
"23289","274247",1,0,1,83,"Fail"
"23291","274247",2,1.44444444444444,1,83,"Fail"
"23292","274247",3,0.814814814814815,2,87.75,"Fail"
"23293","274247",4,0,1,90.2,"Fail"
"23294","274247",5,0.481481481481481,1,89,"Fail"
"23295","274247",6,0.0740740740740741,1,87.7142857142857,"Fail"
"23296","274247",7,1.11538461538462,2,89.6666666666667,"Fail"
"23297","274247",8,0.814814814814815,2,90,"Fail"
"23298","274247",9,1.92592592592593,0,90,"Fail"
"23290","274247",10,0,0,90,"Fail"
"23299","274971",0,3,0,0,"Pass"
"23300","274971",1,2.65384615384615,1,80,"Pass"
"23302","274971",2,3.48148148148148,1,78,"Pass"
"23303","274971",3,0,1,78.6666666666667,"Pass"
"23304","274971",4,5.23076923076923,2,75,"Pass"
"23305","274971",5,1.66666666666667,1,76.5,"Pass"
"23306","274971",6,1.40740740740741,1,77,"Pass"
"23307","274971",7,0.384615384615385,2,73,"Pass"
"23308","274971",8,0,1,72.7,"Pass"
"23309","274971",9,4.59259259259259,0,72.7,"Pass"
"23301","274971",10,1.03703703703704,0,72.7,"Pass"
"23310","277537",0,24.3125,0,0,"Fail"
"23311","277537",1,5.30769230769231,1,75,"Fail"
"23313","277537",2,0.296296296296296,0,75,"Fail"
"23314","277537",3,0,0,75,"Fail"
"23315","277537",4,0,0,75,"Fail"
"23316","277537",5,0,0,75,"Fail"
"23317","277537",6,0,0,75,"Fail"
"23318","277537",7,0,0,75,"Fail"
"23319","277537",8,0,0,75,"Fail"
"23320","277537",9,0,0,75,"Fail"
"23312","277537",10,0,0,75,"Fail"
"23321","27759",0,0,0,0,"Fail"
"23322","27759",1,4.34615384615385,1,61,"Fail"
"23324","27759",2,1.03703703703704,1,63,"Fail"
"23325","27759",3,0.407407407407407,1,68.6666666666667,"Fail"
"23326","27759",4,1.19230769230769,2,73.4,"Fail"
"23327","27759",5,1.33333333333333,1,69.1666666666667,"Fail"
"23328","27759",6,1.62962962962963,1,73.5714285714286,"Fail"
"23329","27759",7,0.115384615384615,2,75.7777777777778,"Fail"
"23330","27759",8,1.40740740740741,2,76.0909090909091,"Fail"
"23331","27759",9,0.0740740740740741,0,76.0909090909091,"Fail"
"23323","27759",10,1.03703703703704,0,76.0909090909091,"Fail"
"23332","277812",0,3.82352941176471,0,0,"Distinction"
"23333","277812",1,3.38461538461538,1,87,"Distinction"
"23335","277812",2,7.37037037037037,1,86,"Distinction"
"23336","277812",3,3.81481481481481,1,90.6666666666667,"Distinction"
"23337","277812",4,7.03846153846154,2,90.8,"Distinction"
"23338","277812",5,5.37037037037037,1,89.5,"Distinction"
"23339","277812",6,2.77777777777778,2,85.25,"Distinction"
"23340","277812",7,7.5,1,86.8888888888889,"Distinction"
"23341","277812",8,7,2,88.4545454545455,"Distinction"
"23342","277812",9,0.518518518518518,0,88.4545454545455,"Distinction"
"23334","277812",10,0.555555555555556,0,88.4545454545455,"Distinction"
"23343","278272",0,1,0,0,"Fail"
"23344","278272",1,3.03846153846154,1,59,"Fail"
"23346","278272",2,2.25925925925926,1,59,"Fail"
"23347","278272",3,0.296296296296296,1,72.6666666666667,"Fail"
"23348","278272",4,1.11538461538462,1,79.5,"Fail"
"23349","278272",5,0.62962962962963,1,77.2,"Fail"
"23350","278272",6,0.962962962962963,2,70.2857142857143,"Fail"
"23351","278272",7,0.384615384615385,2,72.4444444444444,"Fail"
"23352","278272",8,0.333333333333333,1,73.2,"Fail"
"23353","278272",9,0,0,73.2,"Fail"
"23345","278272",10,0,0,73.2,"Fail"
"23354","278794",0,2.07142857142857,5,69,"Pass"
"23355","278794",1,7.34615384615385,0,69,"Pass"
"23357","278794",2,1.03703703703704,0,69,"Pass"
"23358","278794",3,0.148148148148148,0,69,"Pass"
"23359","278794",4,0.269230769230769,0,69,"Pass"
"23360","278794",5,1.03703703703704,0,69,"Pass"
"23361","278794",6,2.18518518518519,1,70,"Pass"
"23362","278794",7,1.19230769230769,2,71.5,"Pass"
"23363","278794",8,2.51851851851852,2,72.9,"Pass"
"23364","278794",9,0.592592592592593,0,72.9,"Pass"
"23356","278794",10,0.814814814814815,0,72.9,"Pass"
"23365","280140",0,0,0,0,"Fail"
"23366","280140",1,2.65384615384615,1,50,"Fail"
"23368","280140",2,1.33333333333333,0,50,"Fail"
"23369","280140",3,0,1,65,"Fail"
"23370","280140",4,0,0,65,"Fail"
"23371","280140",5,0,0,65,"Fail"
"23372","280140",6,0,0,65,"Fail"
"23373","280140",7,0,0,65,"Fail"
"23374","280140",8,0,0,65,"Fail"
"23375","280140",9,0,0,65,"Fail"
"23367","280140",10,0,0,65,"Fail"
"23376","280151",0,1.88888888888889,0,0,"Fail"
"23377","280151",1,1.03846153846154,1,68,"Fail"
"23379","280151",2,0.666666666666667,0,68,"Fail"
"23380","280151",3,0.259259259259259,1,74,"Fail"
"23381","280151",4,0,0,74,"Fail"
"23382","280151",5,0,0,74,"Fail"
"23383","280151",6,0,0,74,"Fail"
"23384","280151",7,0,0,74,"Fail"
"23385","280151",8,0,0,74,"Fail"
"23386","280151",9,0,0,74,"Fail"
"23378","280151",10,0,0,74,"Fail"
"23387","284906",0,2.33333333333333,0,0,"Pass"
"23388","284906",1,0.384615384615385,1,82,"Pass"
"23390","284906",2,1.74074074074074,1,84.5,"Pass"
"23391","284906",3,0.407407407407407,1,89.6666666666667,"Pass"
"23392","284906",4,2.11538461538462,2,89.8,"Pass"
"23393","284906",5,2.44444444444444,1,90,"Pass"
"23394","284906",6,2.59259259259259,1,91.4285714285714,"Pass"
"23395","284906",7,2.30769230769231,2,89.8888888888889,"Pass"
"23396","284906",8,1.37037037037037,2,91.0909090909091,"Pass"
"23397","284906",9,0.333333333333333,0,91.0909090909091,"Pass"
"23389","284906",10,0.296296296296296,0,91.0909090909091,"Pass"
"23398","285050",0,1,0,0,"Fail"
"23399","285050",1,3.15384615384615,1,71,"Fail"
"23401","285050",2,2.74074074074074,1,62.5,"Fail"
"23402","285050",3,0.888888888888889,1,75,"Fail"
"23403","285050",4,1.38461538461538,2,62.6,"Fail"
"23404","285050",5,0.814814814814815,0,62.6,"Fail"
"23405","285050",6,0.555555555555556,1,59.8333333333333,"Fail"
"23406","285050",7,0.769230769230769,1,57,"Fail"
"23407","285050",8,1.33333333333333,2,51.5555555555556,"Fail"
"23408","285050",9,0.481481481481481,0,51.5555555555556,"Fail"
"23400","285050",10,0,0,51.5555555555556,"Fail"
"23409","286402",0,1.4,0,0,"Distinction"
"23410","286402",1,14.8461538461538,1,79,"Distinction"
"23412","286402",2,8.96296296296296,1,84,"Distinction"
"23413","286402",3,3.18518518518519,1,89.3333333333333,"Distinction"
"23414","286402",4,8.26923076923077,2,90.6,"Distinction"
"23415","286402",5,3.07407407407407,1,88.6666666666667,"Distinction"
"23416","286402",6,5.66666666666667,1,84.5714285714286,"Distinction"
"23417","286402",7,6.57692307692308,2,86.4444444444444,"Distinction"
"23418","286402",8,3.48148148148148,2,87.6363636363636,"Distinction"
"23419","286402",9,3.92592592592593,0,87.6363636363636,"Distinction"
"23411","286402",10,1.7037037037037,0,87.6363636363636,"Distinction"
"23420","286690",0,3,0,0,"Fail"
"23421","286690",1,1.5,1,73,"Fail"
"23423","286690",2,2.62962962962963,0,73,"Fail"
"23424","286690",3,0.333333333333333,2,64.6666666666667,"Fail"
"23425","286690",4,1.84615384615385,2,60.2,"Fail"
"23426","286690",5,1.11111111111111,0,60.2,"Fail"
"23427","286690",6,0.037037037037037,1,56.8333333333333,"Fail"
"23428","286690",7,0,0,56.8333333333333,"Fail"
"23429","286690",8,0,0,56.8333333333333,"Fail"
"23430","286690",9,0,0,56.8333333333333,"Fail"
"23422","286690",10,0,0,56.8333333333333,"Fail"
"23431","287107",0,2.77777777777778,0,0,"Distinction"
"23432","287107",1,17.6923076923077,1,78,"Distinction"
"23434","287107",2,9.92592592592593,1,80.5,"Distinction"
"23435","287107",3,14.4074074074074,1,87,"Distinction"
"23436","287107",4,9.57692307692308,2,87,"Distinction"
"23437","287107",5,17.1111111111111,1,84,"Distinction"
"23438","287107",6,20.2222222222222,1,86.2857142857143,"Distinction"
"23439","287107",7,22.0384615384615,2,87.1111111111111,"Distinction"
"23440","287107",8,15.6666666666667,2,88.1818181818182,"Distinction"
"23441","287107",9,27.6666666666667,0,88.1818181818182,"Distinction"
"23433","287107",10,19.962962962963,0,88.1818181818182,"Distinction"
"23442","287309",0,2.2,0,0,"Pass"
"23443","287309",1,1.73076923076923,1,56,"Pass"
"23445","287309",2,6.85185185185185,1,61.5,"Pass"
"23446","287309",3,2.22222222222222,1,67.6666666666667,"Pass"
"23447","287309",4,1.61538461538462,2,70.6,"Pass"
"23448","287309",5,1.07407407407407,1,70.8333333333333,"Pass"
"23449","287309",6,2.77777777777778,1,75,"Pass"
"23450","287309",7,0,2,70.2222222222222,"Pass"
"23451","287309",8,1.51851851851852,2,73.4545454545455,"Pass"
"23452","287309",9,2.62962962962963,0,73.4545454545455,"Pass"
"23444","287309",10,0.444444444444444,0,73.4545454545455,"Pass"
"23453","287679",0,0,0,0,"Pass"
"23454","287679",1,11.5384615384615,1,67,"Pass"
"23456","287679",2,10.3703703703704,1,71,"Pass"
"23457","287679",3,2.40740740740741,1,80.6666666666667,"Pass"
"23458","287679",4,7.23076923076923,2,83.6,"Pass"
"23459","287679",5,3.37037037037037,0,83.6,"Pass"
"23460","287679",6,0.037037037037037,1,79.6666666666667,"Pass"
"23461","287679",7,2.76923076923077,2,79.875,"Pass"
"23462","287679",8,0,0,79.875,"Pass"
"23463","287679",9,4.11111111111111,1,78.5555555555556,"Pass"
"23455","287679",10,4.62962962962963,0,78.5555555555556,"Pass"
"23464","289965",0,2,0,0,"Fail"
"23465","289965",1,2.11538461538462,1,95,"Fail"
"23467","289965",2,0.111111111111111,0,95,"Fail"
"23468","289965",3,1.33333333333333,1,87.5,"Fail"
"23469","289965",4,0,0,87.5,"Fail"
"23470","289965",5,0,0,87.5,"Fail"
"23471","289965",6,0,0,87.5,"Fail"
"23472","289965",7,0,0,87.5,"Fail"
"23473","289965",8,0,0,87.5,"Fail"
"23474","289965",9,0,0,87.5,"Fail"
"23466","289965",10,0,0,87.5,"Fail"
"23475","290089",0,3.39622641509434,0,0,"Distinction"
"23476","290089",1,6.96153846153846,1,65,"Distinction"
"23478","290089",2,4.11111111111111,1,75,"Distinction"
"23479","290089",3,4.59259259259259,1,83.3333333333333,"Distinction"
"23480","290089",4,1.30769230769231,2,80,"Distinction"
"23481","290089",5,1.92592592592593,1,80.8333333333333,"Distinction"
"23482","290089",6,3,2,82.5,"Distinction"
"23483","290089",7,4.69230769230769,2,83.5,"Distinction"
"23484","290089",8,3.18518518518519,1,85,"Distinction"
"23485","290089",9,4.18518518518519,0,85,"Distinction"
"23477","290089",10,3.40740740740741,0,85,"Distinction"
"23486","291544",0,3.25,0,0,"Distinction"
